transaction_id,branch_id,city,date,account_no,txn_type,amount,status,remarks
TXN279918,MUBR04,Mumbai,2025-04-02,AC5528448,Credit,5898.25,Success,Amount credited
TXN670675,MUBR04,Mumbai,2025-04-02,AC6104266,Credit,3937.98,Failed,Transaction timeout
TXN751495,MUBR04,Mumbai,2025-04-02,AC6878438,Credit,4509.14,Success,Withdrawal successful
TXN649468,MUBR04,Mumbai,2025-04-02,AC6477035,Debit,1989.41,Failed,Account blocked
TXN883660,MUBR04,Mumbai,2025-04-02,AC6830240,Debit,331.68,Success,Amount credited
TXN529032,MUBR04,Mumbai,2025-04-02,AC9780853,Credit,3066.73,Success,Amount credited
TXN124924,MUBR04,Mumbai,2025-04-02,AC6158126,Debit,8270.29,Success,Amount credited
TXN887522,MUBR04,Mumbai,2025-04-03,AC9280409,Debit,4811.48,Failed,Transaction timeout
TXN815022,MUBR04,Mumbai,2025-04-03,AC2874577,Debit,9184.46,Success,Withdrawal successful
TXN854536,MUBR04,Mumbai,2025-04-03,AC5181631,Debit,5301.99,Failed,Transaction timeout
TXN519289,MUBR04,Mumbai,2025-04-03,AC4242135,Credit,4081.37,Success,Amount credited
TXN839636,MUBR04,Mumbai,2025-04-03,AC6759725,Credit,1507.46,Success,Payment received
TXN391310,MUBR04,Mumbai,2025-04-03,AC1876827,Credit,4382.57,Failed,Insufficient fund
TXN277714,MUBR04,Mumbai,2025-04-03,AC8554472,Credit,3516.77,Success,Amount credited
TXN603456,MUBR04,Mumbai,2025-04-03,AC6364478,Credit,6642.95,Failed,Transaction timeout
TXN913292,MUBR04,Mumbai,2025-04-03,AC4645818,Credit,6921.34,Failed,Insufficient fund
TXN748056,MUBR04,Mumbai,2025-04-03,AC5203463,Debit,5056.75,Success,Amount credited
TXN593869,MUBR04,Mumbai,2025-04-03,AC2694600,Credit,835.97,Success,Amount credited
TXN914531,MUBR04,Mumbai,2025-04-03,AC1028647,Debit,6408.8,Failed,Transaction timeout
TXN808582,MUBR04,Mumbai,2025-04-03,AC3767213,Debit,9658.23,Success,Withdrawal successful
TXN606347,MUBR04,Mumbai,2025-04-03,AC5369390,Credit,5603.06,Failed,Insufficient fund
TXN176017,MUBR04,Mumbai,2025-04-03,AC3995730,Credit,8667.35,Failed,Transaction timeout
TXN711987,MUBR04,Mumbai,2025-04-03,AC8826387,Credit,4965.34,Success,Withdrawal successful
TXN399344,MUBR04,Mumbai,2025-04-03,AC4304247,Credit,6077.31,Failed,Account blocked
TXN944187,MUBR04,Mumbai,2025-04-03,AC8439658,Credit,675.13,Failed,Insufficient fund
TXN208814,MUBR04,Mumbai,2025-04-03,AC2241384,Debit,9235.26,Success,Withdrawal successful
TXN380252,MUBR04,Mumbai,2025-04-03,AC9280950,Debit,3786.96,Failed,Insufficient fund
TXN332458,MUBR04,Mumbai,2025-04-03,AC2116184,Debit,5438.0,Success,Amount credited
TXN165534,MUBR04,Mumbai,2025-04-03,AC7053753,Debit,8083.63,Failed,Transaction timeout
TXN236339,MUBR04,Mumbai,2025-04-03,AC2523832,Debit,3352.92,Failed,Account blocked
TXN267072,MUBR04,Mumbai,2025-04-03,AC4287717,Debit,2110.82,Failed,Account blocked
TXN960765,MUBR04,Mumbai,2025-04-03,AC2466225,Credit,8817.48,Failed,Insufficient fund
TXN366262,MUBR04,Mumbai,2025-04-03,AC5334732,Debit,1831.87,Failed,Transaction timeout
TXN659581,MUBR04,Mumbai,2025-04-03,AC6422983,Credit,203.41,Failed,Transaction timeout
TXN246966,MUBR04,Mumbai,2025-04-03,AC7797972,Credit,433.59,Failed,Insufficient fund
TXN246386,MUBR04,Mumbai,2025-04-03,AC1394921,Debit,760.85,Success,Payment received
TXN820674,MUBR04,Mumbai,2025-04-03,AC4528952,Debit,2078.87,Success,Amount credited
TXN653469,MUBR04,Mumbai,2025-04-03,AC4496952,Credit,7559.87,Success,Amount credited
TXN621539,MUBR04,Mumbai,2025-04-03,AC3864570,Credit,4262.09,Success,Withdrawal successful
TXN809821,MUBR04,Mumbai,2025-04-03,AC6144089,Credit,6004.68,Success,Withdrawal successful
TXN934371,MUBR04,Mumbai,2025-04-03,AC5849091,Credit,5652.46,Failed,Account blocked
TXN335434,MUBR04,Mumbai,2025-04-03,AC5666284,Debit,2620.63,Success,Withdrawal successful
TXN932422,MUBR04,Mumbai,2025-04-03,AC3472333,Credit,1712.13,Success,Withdrawal successful
TXN295018,MUBR04,Mumbai,2025-04-03,AC9649691,Debit,2256.95,Failed,Transaction timeout
TXN378008,MUBR04,Mumbai,2025-04-03,AC3012207,Credit,8477.64,Success,Amount credited
TXN641692,MUBR04,Mumbai,2025-04-03,AC5925024,Credit,118.05,Success,Payment received
TXN168776,MUBR04,Mumbai,2025-04-03,AC3360881,Debit,6567.38,Success,Withdrawal successful
TXN318064,MUBR04,Mumbai,2025-04-03,AC2013873,Debit,9557.21,Failed,Account blocked
TXN299345,MUBR04,Mumbai,2025-04-03,AC4470220,Debit,1869.86,Failed,Insufficient fund
TXN636971,MUBR04,Mumbai,2025-04-03,AC5874093,Credit,6930.66,Failed,Transaction timeout
TXN672746,MUBR04,Mumbai,2025-04-03,AC4485628,Debit,1242.65,Success,Amount credited
TXN594336,MUBR04,Mumbai,2025-04-03,AC2186397,Debit,452.61,Failed,Account blocked
TXN824333,MUBR04,Mumbai,2025-04-03,AC7323688,Debit,4325.15,Success,Withdrawal successful
TXN961632,MUBR04,Mumbai,2025-04-03,AC7587512,Credit,4495.1,Success,Withdrawal successful
TXN800820,MUBR04,Mumbai,2025-04-03,AC9652149,Credit,207.47,Failed,Insufficient fund
TXN886354,MUBR04,Mumbai,2025-04-03,AC9828298,Debit,9553.95,Failed,Account blocked
TXN738106,MUBR04,Mumbai,2025-04-03,AC9081542,Debit,6725.47,Success,Payment received
TXN211126,MUBR04,Mumbai,2025-04-04,AC4812889,Debit,6642.42,Success,Amount credited
TXN288727,MUBR04,Mumbai,2025-04-04,AC2221394,Credit,6800.96,Failed,Transaction timeout
TXN383351,MUBR04,Mumbai,2025-04-04,AC8908032,Credit,2697.09,Failed,Account blocked
TXN168138,MUBR04,Mumbai,2025-04-04,AC3470048,Debit,4879.68,Failed,Insufficient fund
TXN163114,MUBR04,Mumbai,2025-04-04,AC8039097,Debit,2022.75,Failed,Account blocked
TXN509320,MUBR04,Mumbai,2025-04-04,AC8595932,Debit,4038.45,Success,Payment received
TXN653186,MUBR04,Mumbai,2025-04-04,AC1670164,Debit,7690.92,Success,Payment received
TXN311445,MUBR04,Mumbai,2025-04-04,AC2270217,Credit,5040.33,Success,Withdrawal successful
TXN123841,MUBR04,Mumbai,2025-04-04,AC7321414,Debit,6131.03,Failed,Transaction timeout
TXN440110,MUBR04,Mumbai,2025-04-04,AC7251881,Credit,4643.04,Failed,Insufficient fund
TXN666968,MUBR04,Mumbai,2025-04-04,AC8997163,Credit,9082.36,Failed,Insufficient fund
TXN158552,MUBR04,Mumbai,2025-04-04,AC5253094,Credit,741.67,Failed,Account blocked
TXN671340,MUBR04,Mumbai,2025-04-04,AC4759147,Debit,2418.95,Success,Payment received
TXN900225,MUBR04,Mumbai,2025-04-04,AC5888114,Credit,9092.65,Success,Payment received
TXN883992,MUBR04,Mumbai,2025-04-04,AC7196029,Credit,588.64,Failed,Transaction timeout
TXN251857,MUBR04,Mumbai,2025-04-04,AC6028233,Debit,8068.84,Success,Payment received
TXN188825,MUBR04,Mumbai,2025-04-04,AC8148534,Debit,3862.98,Success,Withdrawal successful
TXN534592,MUBR04,Mumbai,2025-04-04,AC7629797,Debit,8052.83,Success,Amount credited
TXN688811,MUBR04,Mumbai,2025-04-04,AC8981045,Debit,383.11,Success,Payment received
TXN112509,MUBR04,Mumbai,2025-04-04,AC5751247,Credit,1340.07,Failed,Account blocked
TXN594328,MUBR04,Mumbai,2025-04-04,AC3451043,Debit,3835.86,Success,Withdrawal successful
TXN387949,MUBR04,Mumbai,2025-04-04,AC1396143,Debit,8975.52,Success,Amount credited
TXN931305,MUBR04,Mumbai,2025-04-04,AC1950052,Credit,4305.32,Success,Withdrawal successful
TXN432882,MUBR04,Mumbai,2025-04-04,AC2636454,Credit,718.3,Failed,Insufficient fund
TXN396964,MUBR04,Mumbai,2025-04-04,AC1762211,Credit,4587.61,Failed,Transaction timeout
TXN175413,MUBR04,Mumbai,2025-04-04,AC8456983,Debit,5622.09,Failed,Transaction timeout
TXN510595,MUBR04,Mumbai,2025-04-04,AC6745621,Debit,4717.81,Failed,Account blocked
TXN210717,MUBR04,Mumbai,2025-04-04,AC4647175,Debit,4052.16,Success,Withdrawal successful
TXN556362,MUBR04,Mumbai,2025-04-04,AC3195672,Credit,5572.09,Failed,Transaction timeout
TXN619255,MUBR04,Mumbai,2025-04-04,AC4103886,Debit,6695.96,Failed,Insufficient fund
TXN901889,MUBR04,Mumbai,2025-04-04,AC1787873,Credit,3203.78,Success,Withdrawal successful
TXN948962,MUBR04,Mumbai,2025-04-04,AC8039843,Credit,1049.4,Success,Payment received
TXN381604,MUBR04,Mumbai,2025-04-04,AC3813375,Debit,5258.74,Success,Withdrawal successful
TXN401109,MUBR04,Mumbai,2025-04-04,AC2231629,Credit,8527.15,Failed,Insufficient fund
TXN953701,MUBR04,Mumbai,2025-04-04,AC9199900,Debit,1378.02,Success,Payment received
TXN804246,MUBR04,Mumbai,2025-04-04,AC6477435,Credit,1144.14,Success,Amount credited
TXN908422,MUBR04,Mumbai,2025-04-04,AC9539880,Credit,6719.13,Failed,Account blocked
TXN444846,MUBR04,Mumbai,2025-04-04,AC5957821,Credit,2240.89,Success,Withdrawal successful
TXN327968,MUBR04,Mumbai,2025-04-04,AC2052851,Credit,2736.58,Success,Payment received
TXN562869,MUBR04,Mumbai,2025-04-04,AC9217859,Credit,9285.07,Failed,Transaction timeout
TXN602182,MUBR04,Mumbai,2025-04-04,AC8957713,Credit,7799.5,Failed,Account blocked
TXN169653,MUBR04,Mumbai,2025-04-04,AC3563933,Credit,3172.04,Failed,Account blocked
TXN959212,MUBR04,Mumbai,2025-04-04,AC2998010,Credit,7618.69,Failed,Insufficient fund
TXN664645,MUBR04,Mumbai,2025-04-04,AC3792569,Debit,8152.98,Failed,Insufficient fund
TXN294354,MUBR04,Mumbai,2025-04-04,AC9362353,Debit,7101.69,Success,Withdrawal successful
TXN242138,MUBR04,Mumbai,2025-04-04,AC9962609,Credit,7853.42,Success,Withdrawal successful
TXN381885,MUBR04,Mumbai,2025-04-04,AC4740433,Credit,4633.65,Failed,Account blocked
TXN152258,MUBR04,Mumbai,2025-04-04,AC5313778,Credit,5599.22,Success,Payment received
TXN697465,MUBR04,Mumbai,2025-04-04,AC8089186,Credit,4539.89,Success,Payment received
TXN951743,MUBR04,Mumbai,2025-04-04,AC9356732,Credit,6114.22,Failed,Transaction timeout
TXN269957,MUBR04,Mumbai,2025-04-05,AC4018001,Credit,2630.77,Failed,Insufficient fund
TXN626029,MUBR04,Mumbai,2025-04-05,AC2229593,Credit,7267.13,Success,Payment received
TXN468103,MUBR04,Mumbai,2025-04-05,AC8547717,Credit,7611.37,Success,Amount credited
TXN848513,MUBR04,Mumbai,2025-04-05,AC1290604,Debit,2635.74,Success,Amount credited
TXN913220,MUBR04,Mumbai,2025-04-05,AC7534711,Debit,4920.91,Failed,Account blocked
TXN284022,MUBR04,Mumbai,2025-04-05,AC8339795,Credit,7795.12,Success,Amount credited
TXN823004,MUBR04,Mumbai,2025-04-05,AC1695668,Debit,4071.3,Failed,Insufficient fund
TXN887076,MUBR04,Mumbai,2025-04-05,AC2908641,Debit,6820.93,Success,Amount credited
TXN292178,MUBR04,Mumbai,2025-04-05,AC1358072,Debit,7210.38,Failed,Transaction timeout
TXN510542,MUBR04,Mumbai,2025-04-05,AC9136475,Debit,2618.22,Success,Withdrawal successful
TXN998762,MUBR04,Mumbai,2025-04-05,AC8706221,Credit,1423.0,Success,Withdrawal successful
TXN513094,MUBR04,Mumbai,2025-04-05,AC9818208,Credit,9411.45,Failed,Account blocked
TXN418395,MUBR04,Mumbai,2025-04-05,AC6655042,Credit,1614.31,Failed,Transaction timeout
TXN630031,MUBR04,Mumbai,2025-04-05,AC8772227,Debit,8082.05,Success,Payment received
TXN195603,MUBR04,Mumbai,2025-04-05,AC9751918,Debit,5188.11,Failed,Account blocked
TXN301276,MUBR04,Mumbai,2025-04-05,AC8583481,Debit,5683.33,Success,Withdrawal successful
TXN329411,MUBR04,Mumbai,2025-04-05,AC5890237,Debit,944.32,Failed,Insufficient fund
TXN268691,MUBR04,Mumbai,2025-04-05,AC8984235,Debit,4153.11,Success,Payment received
TXN882401,MUBR04,Mumbai,2025-04-05,AC9489645,Debit,4625.04,Success,Withdrawal successful
TXN415475,MUBR04,Mumbai,2025-04-05,AC1854931,Credit,5497.25,Success,Withdrawal successful
TXN855260,MUBR04,Mumbai,2025-04-05,AC2059750,Debit,3521.25,Success,Payment received
TXN896238,MUBR04,Mumbai,2025-04-05,AC9750550,Credit,1676.07,Success,Payment received
TXN521555,MUBR04,Mumbai,2025-04-05,AC4262622,Debit,1564.8,Success,Withdrawal successful
TXN794388,MUBR04,Mumbai,2025-04-05,AC5414388,Credit,9234.21,Failed,Insufficient fund
TXN536877,MUBR04,Mumbai,2025-04-05,AC8780760,Credit,3593.94,Failed,Account blocked
TXN925584,MUBR04,Mumbai,2025-04-05,AC9656098,Credit,9245.04,Failed,Transaction timeout
TXN226418,MUBR04,Mumbai,2025-04-05,AC6109477,Credit,1406.03,Success,Payment received
TXN261061,MUBR04,Mumbai,2025-04-05,AC3302375,Credit,3802.96,Failed,Insufficient fund
TXN797966,MUBR04,Mumbai,2025-04-05,AC2353450,Credit,5485.96,Success,Amount credited
TXN361238,MUBR04,Mumbai,2025-04-05,AC4488948,Debit,6455.79,Failed,Insufficient fund
TXN346552,MUBR04,Mumbai,2025-04-05,AC2947002,Debit,7943.99,Failed,Transaction timeout
TXN165415,MUBR04,Mumbai,2025-04-05,AC6497819,Credit,8319.5,Failed,Transaction timeout
TXN180614,MUBR04,Mumbai,2025-04-05,AC1421772,Credit,6777.1,Success,Withdrawal successful
TXN648590,MUBR04,Mumbai,2025-04-05,AC7487077,Credit,3541.45,Success,Amount credited
TXN910414,MUBR04,Mumbai,2025-04-05,AC7945479,Credit,1912.27,Success,Payment received
TXN561262,MUBR04,Mumbai,2025-04-05,AC6802389,Debit,7638.33,Failed,Account blocked
TXN381759,MUBR04,Mumbai,2025-04-05,AC6264763,Debit,8587.22,Failed,Account blocked
TXN188155,MUBR04,Mumbai,2025-04-05,AC5669253,Credit,2015.59,Success,Payment received
TXN479795,MUBR04,Mumbai,2025-04-05,AC4385419,Credit,4862.8,Failed,Transaction timeout
TXN614114,MUBR04,Mumbai,2025-04-05,AC5032505,Debit,4722.54,Success,Amount credited
TXN908882,MUBR04,Mumbai,2025-04-05,AC4879886,Credit,732.52,Success,Withdrawal successful
TXN880233,MUBR04,Mumbai,2025-04-05,AC7350902,Debit,2949.44,Success,Amount credited
TXN389666,MUBR04,Mumbai,2025-04-05,AC8063508,Debit,3179.34,Failed,Account blocked
TXN968627,MUBR04,Mumbai,2025-04-05,AC2247932,Debit,8197.75,Success,Amount credited
TXN338491,MUBR04,Mumbai,2025-04-05,AC8251394,Debit,6724.95,Failed,Transaction timeout
TXN906979,MUBR04,Mumbai,2025-04-05,AC6533153,Credit,9991.01,Failed,Transaction timeout
TXN577548,MUBR04,Mumbai,2025-04-05,AC5850496,Credit,5452.51,Success,Withdrawal successful
TXN617653,MUBR04,Mumbai,2025-04-05,AC8200139,Credit,561.45,Failed,Transaction timeout
TXN581955,MUBR04,Mumbai,2025-04-05,AC3271733,Debit,4326.91,Failed,Account blocked
TXN457185,MUBR04,Mumbai,2025-04-05,AC3570599,Credit,6396.61,Success,Payment received
TXN365664,MUBR04,Mumbai,2025-04-06,AC5386175,Debit,8764.89,Failed,Transaction timeout
TXN385878,MUBR04,Mumbai,2025-04-06,AC8784979,Credit,3779.67,Failed,Transaction timeout
TXN304326,MUBR04,Mumbai,2025-04-06,AC7112061,Debit,9862.07,Success,Amount credited
TXN116231,MUBR04,Mumbai,2025-04-06,AC9954022,Debit,3428.01,Success,Payment received
TXN555720,MUBR04,Mumbai,2025-04-06,AC9139259,Debit,1783.29,Success,Amount credited
TXN126337,MUBR04,Mumbai,2025-04-06,AC6256939,Debit,1437.78,Success,Amount credited
TXN336873,MUBR04,Mumbai,2025-04-06,AC4981424,Credit,803.36,Failed,Account blocked
TXN632179,MUBR04,Mumbai,2025-04-06,AC2934456,Credit,9043.07,Success,Payment received
TXN779607,MUBR04,Mumbai,2025-04-06,AC9325673,Credit,7719.26,Failed,Insufficient fund
TXN847028,MUBR04,Mumbai,2025-04-06,AC7734676,Credit,3234.52,Failed,Insufficient fund
TXN140488,MUBR04,Mumbai,2025-04-06,AC2176149,Debit,9137.7,Success,Withdrawal successful
TXN924067,MUBR04,Mumbai,2025-04-06,AC6028283,Credit,9269.96,Success,Payment received
TXN973854,MUBR04,Mumbai,2025-04-06,AC9301420,Debit,9100.19,Success,Payment received
TXN447114,MUBR04,Mumbai,2025-04-06,AC8242516,Debit,7657.81,Success,Payment received
TXN941281,MUBR04,Mumbai,2025-04-06,AC8457877,Debit,3869.92,Success,Amount credited
TXN488406,MUBR04,Mumbai,2025-04-06,AC9488220,Credit,583.11,Success,Payment received
TXN909819,MUBR04,Mumbai,2025-04-06,AC8106972,Debit,9291.76,Success,Payment received
TXN137200,MUBR04,Mumbai,2025-04-06,AC3737175,Credit,8633.6,Success,Payment received
TXN370226,MUBR04,Mumbai,2025-04-06,AC9710182,Credit,7884.35,Failed,Transaction timeout
TXN495368,MUBR04,Mumbai,2025-04-06,AC2553605,Debit,9782.1,Failed,Insufficient fund
TXN600308,MUBR04,Mumbai,2025-04-06,AC8450563,Debit,7315.98,Failed,Transaction timeout
TXN964203,MUBR04,Mumbai,2025-04-06,AC8575023,Credit,6590.38,Success,Withdrawal successful
TXN513180,MUBR04,Mumbai,2025-04-06,AC4909126,Debit,7976.55,Failed,Transaction timeout
TXN313928,MUBR04,Mumbai,2025-04-06,AC5493377,Debit,4385.16,Failed,Transaction timeout
TXN583864,MUBR04,Mumbai,2025-04-06,AC9028318,Credit,611.49,Success,Withdrawal successful
TXN495376,MUBR04,Mumbai,2025-04-06,AC2378390,Credit,7919.98,Success,Payment received
