transaction_id,branch_id,city,date,account_no,txn_type,amount,status,remarks
TXN175168,CHBR05,Chennai,2025-04-02,AC9268887,Debit,2384.95,Success,Payment received
TXN449024,CHBR05,Chennai,2025-04-02,AC5376787,Debit,1198.01,Failed,Insufficient fund
TXN598185,CHBR05,Chennai,2025-04-02,AC4394487,Credit,8550.61,Success,Amount credited
TXN774321,CHBR05,Chennai,2025-04-02,AC4738077,Debit,3416.08,Failed,Transaction timeout
TXN167594,CHBR05,Chennai,2025-04-02,AC2111779,Debit,1688.42,Success,Amount credited
TXN533324,CHBR05,Chennai,2025-04-02,AC5878527,Credit,2224.09,Failed,Account blocked
TXN836746,CHBR05,Chennai,2025-04-02,AC2426339,Credit,2690.16,Success,Withdrawal successful
TXN974093,CHBR05,Chennai,2025-04-02,AC6894270,Debit,155.99,Failed,Insufficient fund
TXN241712,CHBR05,Chennai,2025-04-02,AC4303532,Credit,3503.78,Success,Payment received
TXN176359,CHBR05,Chennai,2025-04-02,AC6143080,Credit,1726.93,Success,Withdrawal successful
TXN994076,CHBR05,Chennai,2025-04-02,AC8496923,Credit,5044.89,Success,Withdrawal successful
TXN863052,CHBR05,Chennai,2025-04-02,AC9179126,Credit,4812.41,Success,Amount credited
TXN346894,CHBR05,Chennai,2025-04-02,AC6313165,Debit,5454.08,Failed,Insufficient fund
TXN537264,CHBR05,Chennai,2025-04-02,AC1103003,Credit,787.19,Success,Amount credited
TXN399265,CHBR05,Chennai,2025-04-02,AC5959223,Debit,9107.02,Success,Payment received
TXN687313,CHBR05,Chennai,2025-04-02,AC7709612,Credit,2270.1,Failed,Transaction timeout
TXN578279,CHBR05,Chennai,2025-04-02,AC2466427,Credit,5088.75,Failed,Account blocked
TXN271826,CHBR05,Chennai,2025-04-02,AC2109059,Debit,7707.07,Success,Amount credited
TXN112805,CHBR05,Chennai,2025-04-03,AC9688907,Debit,5419.88,Success,Withdrawal successful
TXN421547,CHBR05,Chennai,2025-04-03,AC4535632,Debit,2191.45,Success,Amount credited
TXN438039,CHBR05,Chennai,2025-04-03,AC9559871,Debit,9791.11,Failed,Transaction timeout
TXN343236,CHBR05,Chennai,2025-04-03,AC2596937,Credit,2838.83,Success,Withdrawal successful
TXN817845,CHBR05,Chennai,2025-04-03,AC1317927,Debit,2236.11,Failed,Insufficient fund
TXN329151,CHBR05,Chennai,2025-04-03,AC2256656,Debit,4325.35,Failed,Transaction timeout
TXN278649,CHBR05,Chennai,2025-04-03,AC5448921,Debit,9168.72,Success,Payment received
TXN830248,CHBR05,Chennai,2025-04-03,AC3236054,Credit,5664.04,Failed,Insufficient fund
TXN222903,CHBR05,Chennai,2025-04-03,AC2440834,Credit,493.85,Failed,Account blocked
TXN332708,CHBR05,Chennai,2025-04-03,AC4781591,Debit,6457.34,Success,Withdrawal successful
TXN199057,CHBR05,Chennai,2025-04-03,AC1584791,Credit,7617.26,Success,Amount credited
TXN998275,CHBR05,Chennai,2025-04-03,AC5787727,Credit,617.44,Success,Payment received
TXN194363,CHBR05,Chennai,2025-04-03,AC4397177,Credit,4232.99,Success,Payment received
TXN219408,CHBR05,Chennai,2025-04-03,AC8222927,Debit,9609.23,Failed,Insufficient fund
TXN135057,CHBR05,Chennai,2025-04-03,AC8660743,Credit,6055.95,Success,Payment received
TXN197940,CHBR05,Chennai,2025-04-03,AC3224316,Debit,5164.97,Success,Amount credited
TXN531421,CHBR05,Chennai,2025-04-03,AC5516921,Debit,2441.6,Failed,Transaction timeout
TXN498400,CHBR05,Chennai,2025-04-03,AC6842612,Credit,9617.17,Failed,Account blocked
TXN910146,CHBR05,Chennai,2025-04-03,AC1169627,Debit,986.09,Success,Withdrawal successful
TXN622745,CHBR05,Chennai,2025-04-03,AC4980184,Credit,3597.19,Failed,Transaction timeout
TXN679835,CHBR05,Chennai,2025-04-03,AC6448684,Debit,2443.52,Success,Amount credited
TXN154572,CHBR05,Chennai,2025-04-03,AC3674933,Debit,5528.8,Success,Withdrawal successful
TXN752571,CHBR05,Chennai,2025-04-03,AC2447534,Debit,5576.86,Failed,Transaction timeout
TXN806819,CHBR05,Chennai,2025-04-03,AC4399685,Debit,2492.41,Failed,Account blocked
TXN295609,CHBR05,Chennai,2025-04-03,AC7069959,Debit,2826.91,Failed,Insufficient fund
TXN738732,CHBR05,Chennai,2025-04-03,AC9433972,Debit,5599.5,Failed,Insufficient fund
TXN183635,CHBR05,Chennai,2025-04-03,AC8349715,Debit,2077.59,Success,Payment received
TXN607400,CHBR05,Chennai,2025-04-03,AC6130628,Debit,4718.69,Success,Payment received
TXN985687,CHBR05,Chennai,2025-04-03,AC4628883,Debit,8656.48,Success,Withdrawal successful
TXN252718,CHBR05,Chennai,2025-04-03,AC2022154,Credit,5244.24,Success,Amount credited
TXN133753,CHBR05,Chennai,2025-04-03,AC1781196,Credit,1787.26,Success,Amount credited
TXN357986,CHBR05,Chennai,2025-04-03,AC6299971,Debit,2762.38,Success,Amount credited
TXN503445,CHBR05,Chennai,2025-04-03,AC5543234,Credit,9676.26,Success,Amount credited
TXN844180,CHBR05,Chennai,2025-04-03,AC9835889,Debit,1642.03,Success,Payment received
TXN480950,CHBR05,Chennai,2025-04-03,AC8105052,Debit,9442.19,Success,Withdrawal successful
TXN202109,CHBR05,Chennai,2025-04-03,AC7122789,Credit,372.21,Success,Payment received
TXN378643,CHBR05,Chennai,2025-04-03,AC2182774,Debit,3394.48,Success,Amount credited
TXN630441,CHBR05,Chennai,2025-04-03,AC3474265,Credit,1976.26,Success,Amount credited
TXN232744,CHBR05,Chennai,2025-04-03,AC7504230,Debit,9119.08,Success,Withdrawal successful
TXN171679,CHBR05,Chennai,2025-04-03,AC6395324,Credit,4330.96,Failed,Insufficient fund
TXN331891,CHBR05,Chennai,2025-04-03,AC6554851,Credit,4169.63,Success,Amount credited
TXN280759,CHBR05,Chennai,2025-04-03,AC8715872,Credit,9480.14,Success,Withdrawal successful
TXN327050,CHBR05,Chennai,2025-04-03,AC6494764,Debit,9578.98,Failed,Transaction timeout
TXN627606,CHBR05,Chennai,2025-04-03,AC9679793,Debit,7362.2,Success,Amount credited
TXN857438,CHBR05,Chennai,2025-04-03,AC7057685,Debit,9113.37,Failed,Account blocked
TXN620362,CHBR05,Chennai,2025-04-03,AC3396727,Credit,9508.73,Success,Withdrawal successful
TXN858035,CHBR05,Chennai,2025-04-03,AC6841461,Debit,5233.65,Success,Amount credited
TXN558207,CHBR05,Chennai,2025-04-03,AC9305292,Credit,5931.04,Success,Amount credited
TXN393000,CHBR05,Chennai,2025-04-03,AC7755527,Debit,8348.69,Failed,Account blocked
TXN540582,CHBR05,Chennai,2025-04-03,AC1901595,Credit,4634.75,Failed,Insufficient fund
TXN213195,CHBR05,Chennai,2025-04-04,AC8950596,Debit,819.46,Failed,Insufficient fund
TXN241411,CHBR05,Chennai,2025-04-04,AC6348209,Credit,2109.19,Failed,Account blocked
TXN956782,CHBR05,Chennai,2025-04-04,AC6446599,Credit,6363.09,Failed,Account blocked
TXN423288,CHBR05,Chennai,2025-04-04,AC1256192,Debit,1546.9,Failed,Transaction timeout
TXN548322,CHBR05,Chennai,2025-04-04,AC7469604,Debit,8110.16,Success,Amount credited
TXN197053,CHBR05,Chennai,2025-04-04,AC3493924,Credit,4379.89,Failed,Account blocked
TXN495599,CHBR05,Chennai,2025-04-04,AC2571686,Credit,5231.85,Success,Payment received
TXN766760,CHBR05,Chennai,2025-04-04,AC7841238,Credit,5447.7,Success,Payment received
TXN835761,CHBR05,Chennai,2025-04-04,AC9218786,Credit,1536.84,Failed,Insufficient fund
TXN686438,CHBR05,Chennai,2025-04-04,AC5800734,Credit,2948.97,Success,Withdrawal successful
TXN511342,CHBR05,Chennai,2025-04-04,AC2957764,Credit,7707.76,Failed,Transaction timeout
TXN628500,CHBR05,Chennai,2025-04-04,AC2363340,Credit,3708.65,Failed,Transaction timeout
TXN195814,CHBR05,Chennai,2025-04-04,AC7324905,Credit,1968.42,Success,Amount credited
TXN883792,CHBR05,Chennai,2025-04-04,AC5816327,Credit,6020.71,Failed,Account blocked
TXN547377,CHBR05,Chennai,2025-04-04,AC8190551,Debit,2953.74,Success,Withdrawal successful
TXN278570,CHBR05,Chennai,2025-04-04,AC7507837,Debit,6586.68,Failed,Insufficient fund
TXN353500,CHBR05,Chennai,2025-04-04,AC6688039,Debit,2555.35,Success,Withdrawal successful
TXN771947,CHBR05,Chennai,2025-04-04,AC9900888,Debit,4132.63,Failed,Insufficient fund
TXN196606,CHBR05,Chennai,2025-04-04,AC1208710,Credit,9054.43,Success,Withdrawal successful
TXN490792,CHBR05,Chennai,2025-04-04,AC9532561,Debit,892.45,Failed,Insufficient fund
TXN640418,CHBR05,Chennai,2025-04-04,AC2626127,Debit,5938.97,Success,Payment received
TXN502249,CHBR05,Chennai,2025-04-04,AC1761956,Credit,1510.27,Failed,Account blocked
TXN480464,CHBR05,Chennai,2025-04-04,AC3911762,Debit,8580.33,Failed,Insufficient fund
TXN173292,CHBR05,Chennai,2025-04-04,AC9381041,Debit,5138.21,Success,Payment received
TXN968874,CHBR05,Chennai,2025-04-04,AC6480949,Debit,6390.2,Success,Withdrawal successful
TXN439904,CHBR05,Chennai,2025-04-04,AC7438450,Debit,3201.54,Success,Withdrawal successful
TXN697470,CHBR05,Chennai,2025-04-04,AC4151886,Credit,2466.21,Failed,Insufficient fund
TXN153063,CHBR05,Chennai,2025-04-04,AC6357523,Debit,3584.62,Failed,Transaction timeout
TXN913071,CHBR05,Chennai,2025-04-04,AC4705804,Debit,5731.63,Success,Withdrawal successful
TXN638290,CHBR05,Chennai,2025-04-04,AC7240837,Debit,6596.1,Failed,Insufficient fund
TXN221572,CHBR05,Chennai,2025-04-04,AC1588205,Debit,5780.38,Failed,Transaction timeout
TXN680696,CHBR05,Chennai,2025-04-04,AC8487395,Debit,4282.26,Success,Payment received
TXN209022,CHBR05,Chennai,2025-04-04,AC8795441,Credit,2002.58,Failed,Transaction timeout
TXN697898,CHBR05,Chennai,2025-04-04,AC1354986,Credit,498.57,Failed,Transaction timeout
TXN988605,CHBR05,Chennai,2025-04-04,AC3278807,Debit,1839.28,Success,Amount credited
TXN997387,CHBR05,Chennai,2025-04-04,AC7871129,Credit,7333.64,Failed,Account blocked
TXN623513,CHBR05,Chennai,2025-04-04,AC3372877,Credit,7639.82,Success,Amount credited
TXN414020,CHBR05,Chennai,2025-04-04,AC5195736,Credit,6469.77,Success,Payment received
TXN981175,CHBR05,Chennai,2025-04-04,AC9552383,Debit,6568.27,Failed,Insufficient fund
TXN803887,CHBR05,Chennai,2025-04-04,AC7703143,Debit,4272.11,Failed,Transaction timeout
TXN987777,CHBR05,Chennai,2025-04-04,AC1093078,Debit,3509.64,Success,Withdrawal successful
TXN409371,CHBR05,Chennai,2025-04-04,AC6509747,Debit,1361.35,Failed,Account blocked
TXN618671,CHBR05,Chennai,2025-04-04,AC9905521,Credit,1763.17,Success,Amount credited
TXN741114,CHBR05,Chennai,2025-04-04,AC3361672,Credit,7433.32,Success,Payment received
TXN680870,CHBR05,Chennai,2025-04-04,AC5447847,Credit,5439.97,Success,Withdrawal successful
TXN171517,CHBR05,Chennai,2025-04-04,AC3648255,Credit,4885.66,Failed,Transaction timeout
TXN743195,CHBR05,Chennai,2025-04-04,AC8113914,Credit,5935.24,Failed,Insufficient fund
TXN504134,CHBR05,Chennai,2025-04-04,AC2903758,Credit,5641.49,Success,Amount credited
TXN283025,CHBR05,Chennai,2025-04-04,AC6433277,Debit,1785.42,Success,Withdrawal successful
TXN455529,CHBR05,Chennai,2025-04-04,AC2550975,Credit,5122.46,Success,Payment received
TXN455725,CHBR05,Chennai,2025-04-05,AC7272602,Credit,6158.34,Success,Amount credited
TXN146480,CHBR05,Chennai,2025-04-05,AC2025802,Credit,3998.43,Success,Payment received
TXN542412,CHBR05,Chennai,2025-04-05,AC5497451,Debit,9219.41,Success,Amount credited
TXN451811,CHBR05,Chennai,2025-04-05,AC4060721,Credit,2848.18,Success,Payment received
TXN139688,CHBR05,Chennai,2025-04-05,AC5018234,Credit,4665.95,Success,Withdrawal successful
TXN322076,CHBR05,Chennai,2025-04-05,AC1879960,Credit,3966.98,Failed,Insufficient fund
TXN340546,CHBR05,Chennai,2025-04-05,AC4287359,Credit,4700.57,Failed,Account blocked
TXN345078,CHBR05,Chennai,2025-04-05,AC7920712,Credit,8686.6,Success,Payment received
TXN520125,CHBR05,Chennai,2025-04-05,AC5328064,Debit,5915.12,Success,Amount credited
TXN757964,CHBR05,Chennai,2025-04-05,AC9828917,Debit,6355.05,Success,Payment received
TXN351411,CHBR05,Chennai,2025-04-05,AC4600902,Credit,1999.28,Failed,Insufficient fund
TXN325803,CHBR05,Chennai,2025-04-05,AC5588560,Debit,1742.86,Failed,Insufficient fund
TXN459790,CHBR05,Chennai,2025-04-05,AC4763992,Debit,1912.79,Success,Payment received
TXN939922,CHBR05,Chennai,2025-04-05,AC9108093,Debit,1243.34,Success,Payment received
TXN238624,CHBR05,Chennai,2025-04-05,AC9033115,Credit,3964.35,Success,Payment received
TXN393189,CHBR05,Chennai,2025-04-05,AC5553912,Debit,537.51,Success,Withdrawal successful
TXN485797,CHBR05,Chennai,2025-04-05,AC6588861,Credit,1758.58,Success,Payment received
TXN233012,CHBR05,Chennai,2025-04-05,AC8921416,Debit,1897.08,Success,Amount credited
TXN133539,CHBR05,Chennai,2025-04-05,AC6023615,Credit,5405.12,Success,Payment received
TXN312084,CHBR05,Chennai,2025-04-05,AC2972867,Debit,4957.42,Success,Amount credited
TXN360088,CHBR05,Chennai,2025-04-05,AC9128367,Debit,187.02,Success,Amount credited
TXN192353,CHBR05,Chennai,2025-04-05,AC1212371,Credit,8748.76,Failed,Insufficient fund
TXN855924,CHBR05,Chennai,2025-04-05,AC4641552,Credit,3289.21,Failed,Insufficient fund
TXN188312,CHBR05,Chennai,2025-04-05,AC7958366,Debit,6408.1,Success,Withdrawal successful
TXN573061,CHBR05,Chennai,2025-04-05,AC6469632,Credit,3203.95,Failed,Transaction timeout
TXN849212,CHBR05,Chennai,2025-04-05,AC7148125,Debit,3879.49,Failed,Insufficient fund
TXN102142,CHBR05,Chennai,2025-04-05,AC9838886,Credit,925.19,Failed,Transaction timeout
TXN916459,CHBR05,Chennai,2025-04-05,AC5589391,Debit,1112.15,Failed,Insufficient fund
TXN242411,CHBR05,Chennai,2025-04-05,AC5707406,Debit,8161.77,Failed,Transaction timeout
TXN928799,CHBR05,Chennai,2025-04-05,AC1307008,Credit,9932.06,Failed,Transaction timeout
TXN511114,CHBR05,Chennai,2025-04-05,AC9642445,Credit,896.25,Success,Withdrawal successful
TXN666077,CHBR05,Chennai,2025-04-05,AC1030374,Debit,3939.65,Success,Payment received
TXN180023,CHBR05,Chennai,2025-04-05,AC5585391,Credit,784.01,Failed,Insufficient fund
TXN503226,CHBR05,Chennai,2025-04-05,AC5296186,Debit,6394.14,Failed,Insufficient fund
TXN541626,CHBR05,Chennai,2025-04-05,AC6898335,Debit,428.6,Failed,Insufficient fund
TXN465841,CHBR05,Chennai,2025-04-05,AC9276259,Debit,2952.2,Success,Payment received
TXN161042,CHBR05,Chennai,2025-04-05,AC7215340,Debit,9344.9,Success,Payment received
TXN784170,CHBR05,Chennai,2025-04-05,AC8645054,Credit,8428.48,Failed,Transaction timeout
TXN221845,CHBR05,Chennai,2025-04-05,AC4087511,Credit,7721.03,Success,Withdrawal successful
TXN577633,CHBR05,Chennai,2025-04-05,AC7112074,Credit,2641.93,Success,Payment received
TXN605125,CHBR05,Chennai,2025-04-05,AC8538232,Debit,4758.81,Failed,Account blocked
TXN671754,CHBR05,Chennai,2025-04-05,AC2055207,Credit,906.32,Failed,Insufficient fund
TXN673584,CHBR05,Chennai,2025-04-05,AC6006621,Debit,3536.11,Success,Amount credited
TXN554519,CHBR05,Chennai,2025-04-05,AC2892576,Credit,165.93,Failed,Account blocked
TXN492000,CHBR05,Chennai,2025-04-05,AC5925155,Debit,6960.17,Success,Payment received
TXN580467,CHBR05,Chennai,2025-04-05,AC1883731,Credit,6840.36,Failed,Insufficient fund
TXN793763,CHBR05,Chennai,2025-04-05,AC8069765,Credit,3709.29,Success,Amount credited
TXN686471,CHBR05,Chennai,2025-04-05,AC8890077,Debit,2155.41,Failed,Insufficient fund
TXN442350,CHBR05,Chennai,2025-04-05,AC2905503,Credit,7525.42,Success,Withdrawal successful
TXN367170,CHBR05,Chennai,2025-04-05,AC5355167,Credit,4164.27,Failed,Account blocked
TXN707987,CHBR05,Chennai,2025-04-06,AC3355025,Credit,8698.02,Success,Withdrawal successful
TXN766413,CHBR05,Chennai,2025-04-06,AC7055482,Credit,2427.44,Success,Amount credited
TXN726264,CHBR05,Chennai,2025-04-06,AC2755435,Debit,8140.36,Failed,Transaction timeout
TXN816382,CHBR05,Chennai,2025-04-06,AC6499962,Credit,2696.82,Failed,Transaction timeout
TXN997994,CHBR05,Chennai,2025-04-06,AC8369838,Credit,1706.08,Success,Payment received
TXN576054,CHBR05,Chennai,2025-04-06,AC6584148,Debit,8557.4,Success,Withdrawal successful
TXN932121,CHBR05,Chennai,2025-04-06,AC6165437,Debit,184.93,Success,Withdrawal successful
TXN871866,CHBR05,Chennai,2025-04-06,AC8472626,Credit,8274.63,Failed,Account blocked
TXN378913,CHBR05,Chennai,2025-04-06,AC7563874,Debit,2585.43,Failed,Transaction timeout
TXN284311,CHBR05,Chennai,2025-04-06,AC4263669,Credit,6504.41,Failed,Transaction timeout
TXN791553,CHBR05,Chennai,2025-04-06,AC5676538,Credit,7300.22,Success,Withdrawal successful
TXN748344,CHBR05,Chennai,2025-04-06,AC3331262,Debit,5622.14,Failed,Transaction timeout
TXN935395,CHBR05,Chennai,2025-04-06,AC6020483,Credit,2747.41,Failed,Insufficient fund
TXN937644,CHBR05,Chennai,2025-04-06,AC4700398,Credit,9212.03,Failed,Account blocked
TXN854296,CHBR05,Chennai,2025-04-06,AC4860361,Credit,755.83,Failed,Account blocked
TXN827854,CHBR05,Chennai,2025-04-06,AC8514055,Debit,1528.88,Success,Withdrawal successful
TXN705443,CHBR05,Chennai,2025-04-06,AC5267526,Credit,8315.29,Failed,Insufficient fund
TXN381690,CHBR05,Chennai,2025-04-06,AC2339428,Credit,581.87,Failed,Transaction timeout
TXN397255,CHBR05,Chennai,2025-04-06,AC2480546,Debit,3029.95,Failed,Account blocked
TXN793080,CHBR05,Chennai,2025-04-06,AC1254506,Debit,5709.76,Success,Payment received
TXN928076,CHBR05,Chennai,2025-04-06,AC8443096,Debit,2473.0,Failed,Transaction timeout
TXN963523,CHBR05,Chennai,2025-04-06,AC3210518,Debit,8791.49,Success,Amount credited
TXN855285,CHBR05,Chennai,2025-04-06,AC5857631,Credit,1942.48,Failed,Insufficient fund
TXN791662,CHBR05,Chennai,2025-04-06,AC1254268,Debit,2099.42,Success,Payment received
TXN654643,CHBR05,Chennai,2025-04-06,AC3976937,Debit,6677.88,Success,Withdrawal successful
TXN686938,CHBR05,Chennai,2025-04-06,AC7009835,Credit,774.83,Failed,Transaction timeout
TXN986062,CHBR05,Chennai,2025-04-06,AC9411080,Debit,1288.08,Success,Amount credited
TXN173720,CHBR05,Chennai,2025-04-06,AC5183738,Credit,7940.11,Failed,Insufficient fund
TXN575657,CHBR05,Chennai,2025-04-06,AC3706000,Credit,5609.98,Success,Payment received
TXN880137,CHBR05,Chennai,2025-04-06,AC3367786,Debit,104.49,Failed,Account blocked
TXN203676,CHBR05,Chennai,2025-04-06,AC2366479,Debit,119.4,Success,Withdrawal successful
