transaction_id,branch_id,city,date,account_no,txn_type,amount,status,remarks
TXN724906,DEBR04,Delhi,2025-04-01,AC7000224,Credit,4021.0,Success,Withdrawal successful
TXN921637,DEBR04,Delhi,2025-04-01,AC4896759,Debit,2372.49,Failed,Transaction timeout
TXN872607,DEBR04,Delhi,2025-04-01,AC2981328,Debit,1927.95,Success,Withdrawal successful
TXN793900,DEBR04,Delhi,2025-04-01,AC7196791,Credit,2467.09,Success,Amount credited
TXN502844,DEBR04,Delhi,2025-04-01,AC5285186,Credit,3337.42,Success,Withdrawal successful
TXN614739,DEBR04,Delhi,2025-04-01,AC3076021,Credit,3493.9,Success,Payment received
TXN972287,DEBR04,Delhi,2025-04-01,AC2072711,Debit,4703.24,Failed,Insufficient fund
TXN138632,DEBR04,Delhi,2025-04-01,AC7290482,Debit,1011.28,Failed,Account blocked
TXN968929,DEBR04,Delhi,2025-04-01,AC6250193,Credit,1306.7,Failed,Account blocked
TXN752090,DEBR04,Delhi,2025-04-01,AC4972415,Credit,8058.66,Success,Withdrawal successful
TXN441596,DEBR04,Delhi,2025-04-01,AC4615211,Debit,7688.38,Failed,Account blocked
TXN726856,DEBR04,Delhi,2025-04-01,AC3990520,Credit,1187.72,Failed,Insufficient fund
TXN291775,DEBR04,Delhi,2025-04-01,AC3289632,Credit,7980.99,Success,Payment received
TXN681053,DEBR04,Delhi,2025-04-01,AC3093520,Credit,1312.13,Failed,Account blocked
TXN267030,DEBR04,Delhi,2025-04-02,AC1362128,Debit,2020.02,Failed,Insufficient fund
TXN243504,DEBR04,Delhi,2025-04-02,AC9116183,Debit,9942.66,Success,Payment received
TXN585207,DEBR04,Delhi,2025-04-02,AC8714998,Credit,7864.95,Success,Payment received
TXN149516,DEBR04,Delhi,2025-04-02,AC2840994,Debit,1918.45,Failed,Account blocked
TXN988463,DEBR04,Delhi,2025-04-02,AC2507320,Debit,7373.57,Failed,Account blocked
TXN130168,DEBR04,Delhi,2025-04-02,AC3261757,Credit,2536.5,Success,Payment received
TXN935064,DEBR04,Delhi,2025-04-02,AC6657384,Debit,9890.88,Success,Payment received
TXN830045,DEBR04,Delhi,2025-04-02,AC1260132,Debit,9178.52,Success,Amount credited
TXN835161,DEBR04,Delhi,2025-04-02,AC9366301,Debit,1225.54,Success,Withdrawal successful
TXN693775,DEBR04,Delhi,2025-04-02,AC6265794,Credit,7113.8,Failed,Insufficient fund
TXN387071,DEBR04,Delhi,2025-04-02,AC3549664,Debit,6988.44,Success,Withdrawal successful
TXN702387,DEBR04,Delhi,2025-04-02,AC6592712,Debit,3053.05,Failed,Account blocked
TXN240042,DEBR04,Delhi,2025-04-02,AC4379825,Credit,3010.0,Success,Payment received
TXN279124,DEBR04,Delhi,2025-04-02,AC2438696,Debit,3117.28,Success,Withdrawal successful
TXN730429,DEBR04,Delhi,2025-04-02,AC8899966,Debit,9549.0,Success,Payment received
TXN539356,DEBR04,Delhi,2025-04-02,AC7811261,Credit,4488.31,Failed,Transaction timeout
TXN158972,DEBR04,Delhi,2025-04-02,AC2476334,Credit,5886.14,Success,Amount credited
TXN385654,DEBR04,Delhi,2025-04-02,AC2379138,Debit,1704.4,Failed,Account blocked
TXN631714,DEBR04,Delhi,2025-04-02,AC6049269,Debit,625.56,Failed,Insufficient fund
TXN204653,DEBR04,Delhi,2025-04-02,AC9640162,Credit,7568.18,Success,Withdrawal successful
TXN324351,DEBR04,Delhi,2025-04-02,AC6129001,Credit,2050.21,Failed,Transaction timeout
TXN833021,DEBR04,Delhi,2025-04-02,AC6309579,Debit,874.47,Failed,Transaction timeout
TXN510031,DEBR04,Delhi,2025-04-02,AC9702393,Credit,1366.27,Success,Payment received
TXN706469,DEBR04,Delhi,2025-04-02,AC4749429,Debit,9861.82,Success,Amount credited
TXN387571,DEBR04,Delhi,2025-04-02,AC8223629,Credit,8424.19,Failed,Account blocked
TXN850573,DEBR04,Delhi,2025-04-02,AC1443604,Debit,5563.81,Failed,Transaction timeout
TXN567950,DEBR04,Delhi,2025-04-02,AC8544582,Debit,7761.06,Failed,Insufficient fund
TXN364984,DEBR04,Delhi,2025-04-02,AC6947374,Credit,6680.49,Success,Amount credited
TXN324383,DEBR04,Delhi,2025-04-02,AC4162212,Debit,8459.78,Success,Payment received
TXN351492,DEBR04,Delhi,2025-04-02,AC9262731,Credit,7885.26,Success,Withdrawal successful
TXN891782,DEBR04,Delhi,2025-04-02,AC8950122,Credit,7831.73,Failed,Account blocked
TXN824955,DEBR04,Delhi,2025-04-02,AC2533309,Debit,1605.15,Failed,Insufficient fund
TXN326328,DEBR04,Delhi,2025-04-02,AC5916601,Credit,8108.0,Success,Withdrawal successful
TXN512892,DEBR04,Delhi,2025-04-02,AC7687180,Debit,9825.55,Failed,Insufficient fund
TXN441063,DEBR04,Delhi,2025-04-02,AC4975794,Credit,8966.38,Success,Amount credited
TXN510506,DEBR04,Delhi,2025-04-02,AC1438096,Debit,1429.75,Success,Amount credited
TXN814906,DEBR04,Delhi,2025-04-02,AC3738781,Credit,2800.6,Failed,Account blocked
TXN275322,DEBR04,Delhi,2025-04-02,AC4380274,Credit,530.71,Success,Withdrawal successful
TXN543054,DEBR04,Delhi,2025-04-02,AC6063141,Debit,7257.08,Failed,Insufficient fund
TXN780760,DEBR04,Delhi,2025-04-02,AC5925162,Credit,2571.78,Failed,Transaction timeout
TXN250234,DEBR04,Delhi,2025-04-02,AC5502494,Debit,3995.38,Failed,Account blocked
TXN900158,DEBR04,Delhi,2025-04-02,AC3871744,Credit,1731.03,Success,Withdrawal successful
TXN236424,DEBR04,Delhi,2025-04-02,AC6371318,Credit,5010.2,Success,Payment received
TXN976862,DEBR04,Delhi,2025-04-02,AC6380852,Debit,866.31,Success,Payment received
TXN442217,DEBR04,Delhi,2025-04-02,AC5599967,Credit,4538.37,Success,Amount credited
TXN242430,DEBR04,Delhi,2025-04-02,AC7175040,Credit,5846.73,Failed,Transaction timeout
TXN960282,DEBR04,Delhi,2025-04-02,AC7690668,Credit,1704.56,Failed,Transaction timeout
TXN827766,DEBR04,Delhi,2025-04-02,AC2579241,Debit,6664.11,Success,Withdrawal successful
TXN128945,DEBR04,Delhi,2025-04-02,AC2160420,Debit,900.39,Success,Amount credited
TXN423276,DEBR04,Delhi,2025-04-02,AC1480503,Credit,1899.62,Failed,Insufficient fund
TXN758845,DEBR04,Delhi,2025-04-03,AC2787815,Credit,3970.74,Failed,Transaction timeout
TXN952701,DEBR04,Delhi,2025-04-03,AC8249697,Credit,1673.27,Success,Payment received
TXN602086,DEBR04,Delhi,2025-04-03,AC6572352,Credit,7346.88,Failed,Account blocked
TXN145073,DEBR04,Delhi,2025-04-03,AC5425264,Credit,1352.39,Success,Amount credited
TXN628395,DEBR04,Delhi,2025-04-03,AC3211621,Debit,9382.35,Success,Payment received
TXN814986,DEBR04,Delhi,2025-04-03,AC5556065,Debit,9525.06,Failed,Insufficient fund
TXN259311,DEBR04,Delhi,2025-04-03,AC8673622,Credit,6960.02,Success,Withdrawal successful
TXN678416,DEBR04,Delhi,2025-04-03,AC3806762,Debit,5198.31,Success,Payment received
TXN270525,DEBR04,Delhi,2025-04-03,AC5885849,Debit,3600.69,Failed,Transaction timeout
TXN144427,DEBR04,Delhi,2025-04-03,AC1963926,Debit,4414.07,Failed,Transaction timeout
TXN697576,DEBR04,Delhi,2025-04-03,AC3055376,Credit,8351.41,Failed,Transaction timeout
TXN425793,DEBR04,Delhi,2025-04-03,AC7530559,Debit,9774.06,Failed,Insufficient fund
TXN654069,DEBR04,Delhi,2025-04-03,AC4743816,Credit,4627.37,Success,Payment received
TXN887884,DEBR04,Delhi,2025-04-03,AC7248179,Debit,910.52,Success,Withdrawal successful
TXN418378,DEBR04,Delhi,2025-04-03,AC1366268,Debit,5507.37,Failed,Transaction timeout
TXN671057,DEBR04,Delhi,2025-04-03,AC8099607,Credit,1537.4,Success,Withdrawal successful
TXN512667,DEBR04,Delhi,2025-04-03,AC1883833,Debit,9654.74,Success,Withdrawal successful
TXN816751,DEBR04,Delhi,2025-04-03,AC3025129,Credit,8446.29,Success,Payment received
TXN538381,DEBR04,Delhi,2025-04-03,AC9348468,Debit,8260.43,Success,Payment received
TXN716277,DEBR04,Delhi,2025-04-03,AC7252454,Credit,1624.42,Failed,Transaction timeout
TXN570018,DEBR04,Delhi,2025-04-03,AC3953913,Credit,6253.74,Success,Amount credited
TXN586374,DEBR04,Delhi,2025-04-03,AC1065925,Credit,3280.81,Success,Payment received
TXN691348,DEBR04,Delhi,2025-04-03,AC2339495,Credit,3959.55,Failed,Transaction timeout
TXN643240,DEBR04,Delhi,2025-04-03,AC3695177,Credit,4856.81,Failed,Transaction timeout
TXN453276,DEBR04,Delhi,2025-04-03,AC6161882,Debit,1702.29,Success,Withdrawal successful
TXN527362,DEBR04,Delhi,2025-04-03,AC3550997,Debit,390.45,Failed,Insufficient fund
TXN941566,DEBR04,Delhi,2025-04-03,AC5411607,Credit,421.23,Success,Payment received
TXN466398,DEBR04,Delhi,2025-04-03,AC1289461,Debit,7032.64,Failed,Transaction timeout
TXN289539,DEBR04,Delhi,2025-04-03,AC5975240,Debit,5265.74,Success,Withdrawal successful
TXN471966,DEBR04,Delhi,2025-04-03,AC5378517,Credit,7840.02,Failed,Transaction timeout
TXN857880,DEBR04,Delhi,2025-04-03,AC6900664,Credit,1616.94,Failed,Account blocked
TXN707307,DEBR04,Delhi,2025-04-03,AC9752041,Debit,2793.48,Success,Amount credited
TXN604917,DEBR04,Delhi,2025-04-03,AC6174695,Credit,3836.41,Failed,Insufficient fund
TXN720476,DEBR04,Delhi,2025-04-03,AC4384025,Debit,8889.52,Failed,Transaction timeout
TXN131170,DEBR04,Delhi,2025-04-03,AC5546702,Credit,6052.21,Success,Amount credited
TXN927091,DEBR04,Delhi,2025-04-03,AC5535618,Credit,4973.98,Success,Payment received
TXN310333,DEBR04,Delhi,2025-04-03,AC8478707,Debit,5853.48,Success,Payment received
TXN378848,DEBR04,Delhi,2025-04-03,AC6434262,Debit,1670.86,Failed,Account blocked
TXN708906,DEBR04,Delhi,2025-04-03,AC2230877,Credit,6923.01,Failed,Account blocked
TXN808637,DEBR04,Delhi,2025-04-03,AC6736803,Debit,8236.72,Failed,Transaction timeout
TXN940846,DEBR04,Delhi,2025-04-03,AC2922750,Debit,1963.09,Success,Payment received
TXN412856,DEBR04,Delhi,2025-04-03,AC2230295,Debit,8295.63,Failed,Account blocked
TXN186294,DEBR04,Delhi,2025-04-03,AC7815378,Credit,2848.48,Success,Withdrawal successful
TXN877392,DEBR04,Delhi,2025-04-03,AC1548908,Debit,554.07,Success,Amount credited
TXN646725,DEBR04,Delhi,2025-04-03,AC7307780,Debit,7141.64,Failed,Insufficient fund
TXN765430,DEBR04,Delhi,2025-04-03,AC6916432,Credit,7859.01,Success,Amount credited
TXN870587,DEBR04,Delhi,2025-04-03,AC8565972,Credit,1455.94,Failed,Account blocked
TXN956241,DEBR04,Delhi,2025-04-03,AC7774529,Credit,1817.66,Failed,Account blocked
TXN478761,DEBR04,Delhi,2025-04-03,AC6808503,Debit,3236.17,Failed,Insufficient fund
TXN884451,DEBR04,Delhi,2025-04-03,AC8563201,Debit,5544.53,Failed,Insufficient fund
TXN756152,DEBR04,Delhi,2025-04-04,AC4915830,Credit,6364.94,Failed,Account blocked
TXN446599,DEBR04,Delhi,2025-04-04,AC5981161,Debit,6480.51,Failed,Transaction timeout
TXN428240,DEBR04,Delhi,2025-04-04,AC1774174,Credit,7480.83,Failed,Transaction timeout
TXN191342,DEBR04,Delhi,2025-04-04,AC4149670,Debit,4531.82,Success,Amount credited
TXN703404,DEBR04,Delhi,2025-04-04,AC2208514,Credit,919.12,Success,Amount credited
TXN675882,DEBR04,Delhi,2025-04-04,AC1716277,Credit,6289.6,Failed,Account blocked
TXN898525,DEBR04,Delhi,2025-04-04,AC5728226,Debit,4009.09,Failed,Account blocked
TXN138845,DEBR04,Delhi,2025-04-04,AC7058489,Debit,7720.01,Success,Amount credited
TXN271239,DEBR04,Delhi,2025-04-04,AC2738898,Debit,1628.36,Success,Payment received
TXN393352,DEBR04,Delhi,2025-04-04,AC9053562,Credit,6124.19,Success,Amount credited
TXN272665,DEBR04,Delhi,2025-04-04,AC1075995,Credit,8164.02,Success,Amount credited
TXN532677,DEBR04,Delhi,2025-04-04,AC1384776,Credit,9390.4,Failed,Account blocked
TXN880213,DEBR04,Delhi,2025-04-04,AC7697025,Debit,4530.97,Failed,Account blocked
TXN693249,DEBR04,Delhi,2025-04-04,AC4613057,Credit,6377.85,Failed,Insufficient fund
TXN866478,DEBR04,Delhi,2025-04-04,AC4681098,Credit,4635.23,Failed,Transaction timeout
TXN208594,DEBR04,Delhi,2025-04-04,AC3995977,Credit,3402.29,Success,Payment received
TXN639145,DEBR04,Delhi,2025-04-04,AC8768137,Credit,8862.13,Success,Amount credited
TXN885962,DEBR04,Delhi,2025-04-04,AC3611256,Debit,3364.17,Failed,Account blocked
TXN869344,DEBR04,Delhi,2025-04-04,AC2947775,Credit,7045.9,Success,Payment received
TXN433628,DEBR04,Delhi,2025-04-04,AC7287391,Debit,9404.02,Failed,Insufficient fund
TXN785681,DEBR04,Delhi,2025-04-04,AC7491465,Debit,4755.51,Success,Amount credited
TXN686727,DEBR04,Delhi,2025-04-04,AC7440632,Debit,2663.79,Failed,Transaction timeout
TXN860777,DEBR04,Delhi,2025-04-04,AC5836017,Credit,5462.06,Success,Withdrawal successful
TXN490917,DEBR04,Delhi,2025-04-04,AC1889185,Debit,8017.76,Failed,Insufficient fund
TXN133266,DEBR04,Delhi,2025-04-04,AC4430618,Debit,4636.52,Success,Amount credited
TXN935121,DEBR04,Delhi,2025-04-04,AC7339307,Debit,6058.49,Success,Payment received
TXN508961,DEBR04,Delhi,2025-04-04,AC8652357,Credit,3428.6,Success,Withdrawal successful
TXN752433,DEBR04,Delhi,2025-04-04,AC8705064,Credit,9297.51,Success,Withdrawal successful
TXN815932,DEBR04,Delhi,2025-04-04,AC2910904,Credit,7902.49,Failed,Insufficient fund
TXN569899,DEBR04,Delhi,2025-04-04,AC7861169,Debit,3917.13,Failed,Account blocked
TXN168091,DEBR04,Delhi,2025-04-04,AC8724114,Credit,6298.97,Success,Amount credited
TXN300456,DEBR04,Delhi,2025-04-04,AC9979102,Debit,5320.71,Failed,Transaction timeout
TXN985187,DEBR04,Delhi,2025-04-04,AC4527215,Credit,9524.57,Failed,Insufficient fund
TXN396740,DEBR04,Delhi,2025-04-04,AC2010629,Credit,957.23,Success,Payment received
TXN191436,DEBR04,Delhi,2025-04-04,AC3770603,Credit,2370.45,Failed,Transaction timeout
TXN993008,DEBR04,Delhi,2025-04-04,AC3055546,Debit,8540.16,Failed,Account blocked
TXN577831,DEBR04,Delhi,2025-04-04,AC1731359,Debit,136.66,Success,Amount credited
TXN722107,DEBR04,Delhi,2025-04-04,AC7729891,Debit,560.37,Success,Withdrawal successful
TXN152044,DEBR04,Delhi,2025-04-04,AC8027916,Debit,3271.19,Failed,Transaction timeout
TXN925625,DEBR04,Delhi,2025-04-04,AC9954354,Credit,8834.92,Success,Withdrawal successful
TXN328878,DEBR04,Delhi,2025-04-04,AC6394676,Debit,9914.13,Failed,Transaction timeout
TXN958454,DEBR04,Delhi,2025-04-04,AC3999709,Credit,9093.47,Success,Amount credited
TXN241160,DEBR04,Delhi,2025-04-04,AC4625905,Credit,3195.11,Failed,Transaction timeout
TXN716461,DEBR04,Delhi,2025-04-04,AC5795801,Credit,9432.26,Failed,Account blocked
TXN429645,DEBR04,Delhi,2025-04-04,AC3207247,Credit,7772.86,Success,Amount credited
TXN811877,DEBR04,Delhi,2025-04-04,AC4181926,Debit,3064.23,Failed,Transaction timeout
TXN178454,DEBR04,Delhi,2025-04-04,AC3110666,Credit,6867.32,Success,Payment received
TXN135347,DEBR04,Delhi,2025-04-04,AC8208562,Credit,5319.54,Failed,Account blocked
TXN763513,DEBR04,Delhi,2025-04-04,AC4849417,Credit,4932.39,Success,Withdrawal successful
TXN229337,DEBR04,Delhi,2025-04-04,AC1507931,Debit,7539.98,Success,Amount credited
TXN489154,DEBR04,Delhi,2025-04-05,AC2315715,Credit,2357.5,Failed,Insufficient fund
TXN178309,DEBR04,Delhi,2025-04-05,AC6079517,Debit,5309.8,Failed,Insufficient fund
TXN410713,DEBR04,Delhi,2025-04-05,AC9498505,Credit,746.39,Failed,Insufficient fund
TXN789583,DEBR04,Delhi,2025-04-05,AC3884143,Debit,3167.75,Failed,Account blocked
TXN315308,DEBR04,Delhi,2025-04-05,AC9726396,Debit,2843.99,Failed,Insufficient fund
TXN182558,DEBR04,Delhi,2025-04-05,AC9392498,Credit,8963.45,Success,Amount credited
TXN522354,DEBR04,Delhi,2025-04-05,AC6642842,Credit,2655.06,Failed,Account blocked
TXN939041,DEBR04,Delhi,2025-04-05,AC9400338,Debit,629.9,Failed,Insufficient fund
TXN147957,DEBR04,Delhi,2025-04-05,AC4798097,Debit,560.86,Success,Withdrawal successful
TXN787669,DEBR04,Delhi,2025-04-05,AC1712934,Debit,5461.0,Failed,Account blocked
TXN274333,DEBR04,Delhi,2025-04-05,AC2691535,Debit,597.81,Failed,Transaction timeout
TXN907587,DEBR04,Delhi,2025-04-05,AC8742806,Debit,4858.69,Success,Withdrawal successful
TXN114054,DEBR04,Delhi,2025-04-05,AC2739932,Debit,3957.15,Failed,Account blocked
TXN901084,DEBR04,Delhi,2025-04-05,AC1530024,Debit,9744.98,Failed,Account blocked
TXN170591,DEBR04,Delhi,2025-04-05,AC2909806,Debit,4871.38,Failed,Transaction timeout
TXN874342,DEBR04,Delhi,2025-04-05,AC5198466,Debit,7535.16,Success,Payment received
TXN859414,DEBR04,Delhi,2025-04-05,AC6867999,Debit,1420.03,Success,Payment received
TXN821560,DEBR04,Delhi,2025-04-05,AC4624525,Debit,5481.59,Success,Payment received
TXN566053,DEBR04,Delhi,2025-04-05,AC5286597,Credit,3260.57,Failed,Insufficient fund
TXN724266,DEBR04,Delhi,2025-04-05,AC8942247,Credit,3090.9,Success,Amount credited
TXN191087,DEBR04,Delhi,2025-04-05,AC2002854,Credit,7230.79,Failed,Insufficient fund
TXN694008,DEBR04,Delhi,2025-04-05,AC7103473,Credit,6083.75,Failed,Insufficient fund
TXN347752,DEBR04,Delhi,2025-04-05,AC3249937,Debit,534.27,Success,Withdrawal successful
TXN825266,DEBR04,Delhi,2025-04-05,AC8361876,Debit,3976.3,Success,Amount credited
TXN306980,DEBR04,Delhi,2025-04-05,AC6666246,Debit,8518.02,Success,Amount credited
TXN130300,DEBR04,Delhi,2025-04-05,AC8065453,Credit,1889.52,Success,Payment received
TXN789419,DEBR04,Delhi,2025-04-05,AC9160933,Credit,3422.08,Failed,Insufficient fund
TXN384254,DEBR04,Delhi,2025-04-05,AC1913960,Credit,6502.99,Failed,Account blocked
TXN451045,DEBR04,Delhi,2025-04-05,AC8714349,Credit,9994.39,Failed,Transaction timeout
TXN445207,DEBR04,Delhi,2025-04-05,AC8900498,Credit,5910.23,Success,Amount credited
TXN549482,DEBR04,Delhi,2025-04-05,AC1073967,Debit,760.89,Failed,Transaction timeout
TXN851980,DEBR04,Delhi,2025-04-05,AC1075343,Credit,6823.03,Failed,Insufficient fund
TXN565477,DEBR04,Delhi,2025-04-05,AC8278842,Credit,7942.59,Success,Amount credited
TXN179343,DEBR04,Delhi,2025-04-05,AC7929019,Credit,330.51,Success,Withdrawal successful
TXN692066,DEBR04,Delhi,2025-04-05,AC8449223,Credit,2681.32,Failed,Insufficient fund
TXN464597,DEBR04,Delhi,2025-04-05,AC7082933,Credit,9355.63,Failed,Account blocked
TXN575011,DEBR04,Delhi,2025-04-05,AC8387322,Credit,7264.31,Success,Payment received
TXN215954,DEBR04,Delhi,2025-04-05,AC5491060,Debit,3057.0,Success,Withdrawal successful
TXN801411,DEBR04,Delhi,2025-04-05,AC6646453,Debit,4816.77,Failed,Insufficient fund
TXN983155,DEBR04,Delhi,2025-04-05,AC6157016,Credit,698.81,Success,Withdrawal successful
TXN421607,DEBR04,Delhi,2025-04-05,AC6215859,Debit,1183.27,Success,Payment received
TXN587498,DEBR04,Delhi,2025-04-05,AC7490681,Credit,8156.77,Success,Withdrawal successful
TXN542538,DEBR04,Delhi,2025-04-05,AC4947316,Credit,710.32,Success,Amount credited
TXN280465,DEBR04,Delhi,2025-04-05,AC4152339,Debit,4735.22,Failed,Account blocked
TXN804653,DEBR04,Delhi,2025-04-05,AC4010999,Debit,733.08,Failed,Insufficient fund
TXN349023,DEBR04,Delhi,2025-04-05,AC5328923,Debit,884.09,Success,Amount credited
TXN452020,DEBR04,Delhi,2025-04-05,AC3459766,Debit,5859.83,Failed,Insufficient fund
TXN781865,DEBR04,Delhi,2025-04-05,AC4220409,Credit,107.37,Success,Amount credited
TXN652859,DEBR04,Delhi,2025-04-05,AC1736412,Credit,3017.33,Success,Amount credited
TXN561306,DEBR04,Delhi,2025-04-05,AC6939327,Credit,3232.44,Success,Withdrawal successful
TXN829025,DEBR04,Delhi,2025-04-06,AC1859221,Credit,7883.12,Success,Amount credited
TXN994001,DEBR04,Delhi,2025-04-06,AC7737829,Credit,939.72,Failed,Transaction timeout
TXN471069,DEBR04,Delhi,2025-04-06,AC2104249,Debit,8185.63,Success,Withdrawal successful
TXN816211,DEBR04,Delhi,2025-04-06,AC5574478,Credit,4699.92,Success,Withdrawal successful
TXN761077,DEBR04,Delhi,2025-04-06,AC2909321,Credit,8752.75,Failed,Account blocked
TXN510973,DEBR04,Delhi,2025-04-06,AC9876940,Credit,4648.99,Success,Withdrawal successful
TXN459370,DEBR04,Delhi,2025-04-06,AC9533732,Credit,6772.64,Failed,Insufficient fund
TXN978121,DEBR04,Delhi,2025-04-06,AC9247988,Credit,3489.99,Success,Withdrawal successful
TXN672203,DEBR04,Delhi,2025-04-06,AC5550045,Debit,5328.08,Failed,Transaction timeout
TXN732529,DEBR04,Delhi,2025-04-06,AC3086608,Credit,8683.21,Failed,Account blocked
TXN574077,DEBR04,Delhi,2025-04-06,AC9077991,Debit,5829.39,Success,Withdrawal successful
TXN119832,DEBR04,Delhi,2025-04-06,AC4953312,Credit,2068.29,Failed,Insufficient fund
TXN963258,DEBR04,Delhi,2025-04-06,AC2325717,Debit,2549.04,Failed,Account blocked
TXN855123,DEBR04,Delhi,2025-04-06,AC2954888,Credit,1522.15,Failed,Account blocked
TXN394096,DEBR04,Delhi,2025-04-06,AC3211530,Debit,5386.17,Failed,Account blocked
TXN340062,DEBR04,Delhi,2025-04-06,AC7769414,Credit,2262.31,Success,Amount credited
TXN842401,DEBR04,Delhi,2025-04-06,AC9014503,Debit,7386.95,Success,Payment received
TXN554490,DEBR04,Delhi,2025-04-06,AC3406104,Credit,1701.54,Failed,Insufficient fund
TXN755281,DEBR04,Delhi,2025-04-06,AC6428318,Credit,9466.84,Failed,Account blocked
TXN484534,DEBR04,Delhi,2025-04-06,AC9968291,Debit,3275.6,Failed,Insufficient fund
TXN752415,DEBR04,Delhi,2025-04-06,AC8160279,Credit,843.78,Failed,Insufficient fund
TXN233858,DEBR04,Delhi,2025-04-06,AC4695803,Credit,8675.58,Success,Payment received
TXN606830,DEBR04,Delhi,2025-04-06,AC6186383,Debit,7225.32,Failed,Transaction timeout
TXN365473,DEBR04,Delhi,2025-04-06,AC4789236,Credit,4439.11,Failed,Insufficient fund
TXN608860,DEBR04,Delhi,2025-04-06,AC1816496,Debit,1456.55,Success,Withdrawal successful
TXN529888,DEBR04,Delhi,2025-04-06,AC1263182,Credit,8323.49,Success,Payment received
TXN878346,DEBR04,Delhi,2025-04-06,AC1282490,Debit,9867.76,Success,Withdrawal successful
TXN999374,DEBR04,Delhi,2025-04-06,AC4131930,Debit,2534.47,Failed,Transaction timeout
TXN245118,DEBR04,Delhi,2025-04-06,AC8354985,Debit,2338.33,Success,Withdrawal successful
TXN165927,DEBR04,Delhi,2025-04-06,AC6230940,Credit,4377.95,Failed,Account blocked
TXN505245,DEBR04,Delhi,2025-04-06,AC3550488,Credit,944.99,Success,Payment received
TXN816311,DEBR04,Delhi,2025-04-06,AC2501289,Debit,8494.57,Failed,Transaction timeout
