transaction_id,branch_id,city,date,account_no,txn_type,amount,status,remarks
TXN965763,MUBR05,Mumbai,2025-04-01,AC7614479,Credit,4429.18,Failed,Account blocked
TXN929373,MUBR05,Mumbai,2025-04-01,AC4774366,Debit,7178.11,Failed,Insufficient fund
TXN605385,MUBR05,Mumbai,2025-04-01,AC7671366,Credit,5818.25,Failed,Account blocked
TXN290928,MUBR05,Mumbai,2025-04-01,AC8160971,Credit,714.08,Success,Payment received
TXN192449,MUBR05,Mumbai,2025-04-01,AC6408497,Credit,883.13,Failed,Account blocked
TXN554773,MUBR05,Mumbai,2025-04-01,AC2349554,Debit,7172.0,Failed,Transaction timeout
TXN746673,MUBR05,Mumbai,2025-04-01,AC9343271,Credit,8891.77,Success,Amount credited
TXN965137,MUBR05,Mumbai,2025-04-01,AC3657739,Credit,9612.16,Failed,Account blocked
TXN767729,MUBR05,Mumbai,2025-04-01,AC8058992,Debit,9626.05,Failed,Transaction timeout
TXN962441,MUBR05,Mumbai,2025-04-01,AC7875675,Credit,6227.52,Failed,Account blocked
TXN884362,MUBR05,Mumbai,2025-04-01,AC5275812,Debit,160.07,Failed,Insufficient fund
TXN969453,MUBR05,Mumbai,2025-04-01,AC4109698,Debit,7022.98,Success,Payment received
TXN201201,MUBR05,Mumbai,2025-04-01,AC1275600,Debit,3283.81,Failed,Insufficient fund
TXN345633,MUBR05,Mumbai,2025-04-01,AC8394898,Credit,5977.66,Success,Payment received
TXN939102,MUBR05,Mumbai,2025-04-01,AC3777063,Debit,2476.76,Success,Withdrawal successful
TXN385135,MUBR05,Mumbai,2025-04-01,AC4562436,Credit,2023.6,Failed,Account blocked
TXN285064,MUBR05,Mumbai,2025-04-01,AC3406126,Debit,4113.72,Failed,Insufficient fund
TXN344206,MUBR05,Mumbai,2025-04-01,AC2829536,Credit,5481.15,Success,Amount credited
TXN521508,MUBR05,Mumbai,2025-04-01,AC3715921,Debit,7717.62,Failed,Account blocked
TXN642338,MUBR05,Mumbai,2025-04-01,AC1355398,Debit,9763.12,Success,Payment received
TXN415040,MUBR05,Mumbai,2025-04-01,AC9309691,Debit,7672.22,Success,Withdrawal successful
TXN966198,MUBR05,Mumbai,2025-04-01,AC4964428,Credit,578.45,Failed,Insufficient fund
TXN567724,MUBR05,Mumbai,2025-04-01,AC6293913,Credit,2065.03,Failed,Insufficient fund
TXN244353,MUBR05,Mumbai,2025-04-01,AC4473826,Debit,1515.78,Failed,Account blocked
TXN574034,MUBR05,Mumbai,2025-04-01,AC6336293,Debit,7644.74,Success,Payment received
TXN646155,MUBR05,Mumbai,2025-04-01,AC6074200,Credit,2554.35,Success,Withdrawal successful
TXN700967,MUBR05,Mumbai,2025-04-01,AC9537469,Credit,9746.65,Success,Payment received
TXN158185,MUBR05,Mumbai,2025-04-01,AC8675107,Credit,7232.43,Success,Amount credited
TXN880424,MUBR05,Mumbai,2025-04-01,AC6630853,Debit,7834.55,Success,Amount credited
TXN342607,MUBR05,Mumbai,2025-04-02,AC6452682,Debit,8473.47,Success,Payment received
TXN908608,MUBR05,Mumbai,2025-04-02,AC6403227,Debit,9825.55,Success,Payment received
TXN460496,MUBR05,Mumbai,2025-04-02,AC8106462,Credit,4604.52,Success,Payment received
TXN269222,MUBR05,Mumbai,2025-04-02,AC1951730,Debit,5237.13,Failed,Insufficient fund
TXN576853,MUBR05,Mumbai,2025-04-02,AC1642102,Credit,7350.79,Success,Payment received
TXN755053,MUBR05,Mumbai,2025-04-02,AC7998652,Debit,5896.01,Success,Payment received
TXN237005,MUBR05,Mumbai,2025-04-02,AC9538039,Debit,9009.71,Success,Amount credited
TXN924235,MUBR05,Mumbai,2025-04-02,AC4976838,Debit,1418.19,Success,Payment received
TXN689137,MUBR05,Mumbai,2025-04-02,AC8372676,Debit,8015.1,Success,Amount credited
TXN446380,MUBR05,Mumbai,2025-04-02,AC4155725,Credit,3518.83,Success,Withdrawal successful
TXN559468,MUBR05,Mumbai,2025-04-02,AC2344016,Credit,3924.59,Failed,Transaction timeout
TXN861774,MUBR05,Mumbai,2025-04-02,AC8437408,Debit,1466.94,Failed,Account blocked
TXN565622,MUBR05,Mumbai,2025-04-02,AC4860990,Credit,4719.91,Failed,Insufficient fund
TXN432759,MUBR05,Mumbai,2025-04-02,AC7943500,Debit,7118.45,Failed,Transaction timeout
TXN662049,MUBR05,Mumbai,2025-04-02,AC5744948,Debit,5612.16,Success,Amount credited
TXN882970,MUBR05,Mumbai,2025-04-02,AC7556424,Credit,4193.57,Success,Amount credited
TXN426377,MUBR05,Mumbai,2025-04-02,AC7628322,Credit,1418.87,Failed,Insufficient fund
TXN744148,MUBR05,Mumbai,2025-04-02,AC8515269,Debit,3368.61,Success,Withdrawal successful
TXN917351,MUBR05,Mumbai,2025-04-02,AC8033137,Debit,4977.94,Success,Amount credited
TXN838810,MUBR05,Mumbai,2025-04-02,AC4047016,Credit,3380.2,Failed,Insufficient fund
TXN104707,MUBR05,Mumbai,2025-04-02,AC9158670,Credit,1817.68,Failed,Account blocked
TXN856647,MUBR05,Mumbai,2025-04-02,AC2843306,Credit,2670.22,Failed,Account blocked
TXN130820,MUBR05,Mumbai,2025-04-02,AC8720748,Debit,1960.7,Failed,Account blocked
TXN207461,MUBR05,Mumbai,2025-04-02,AC4919833,Credit,2065.6,Success,Amount credited
TXN577745,MUBR05,Mumbai,2025-04-02,AC8492071,Credit,4813.21,Failed,Insufficient fund
TXN749472,MUBR05,Mumbai,2025-04-02,AC6692507,Debit,6188.28,Failed,Transaction timeout
TXN801591,MUBR05,Mumbai,2025-04-02,AC9900438,Credit,1475.39,Failed,Transaction timeout
TXN208861,MUBR05,Mumbai,2025-04-02,AC2336776,Debit,8840.83,Success,Payment received
TXN359750,MUBR05,Mumbai,2025-04-02,AC7714883,Debit,4955.06,Failed,Transaction timeout
TXN449816,MUBR05,Mumbai,2025-04-02,AC1469628,Credit,5084.34,Failed,Transaction timeout
TXN481424,MUBR05,Mumbai,2025-04-02,AC3992648,Debit,5561.65,Failed,Transaction timeout
TXN756313,MUBR05,Mumbai,2025-04-02,AC8332568,Credit,846.73,Success,Withdrawal successful
TXN645237,MUBR05,Mumbai,2025-04-02,AC9976935,Credit,1935.53,Success,Withdrawal successful
TXN778568,MUBR05,Mumbai,2025-04-02,AC5904049,Debit,1341.75,Failed,Account blocked
TXN721542,MUBR05,Mumbai,2025-04-02,AC2903205,Credit,259.23,Failed,Account blocked
TXN377933,MUBR05,Mumbai,2025-04-02,AC8028176,Debit,2659.54,Success,Payment received
TXN512015,MUBR05,Mumbai,2025-04-02,AC9678530,Debit,7751.27,Failed,Account blocked
TXN352945,MUBR05,Mumbai,2025-04-02,AC3613303,Credit,460.88,Failed,Insufficient fund
TXN906191,MUBR05,Mumbai,2025-04-02,AC7266994,Debit,2525.12,Failed,Transaction timeout
TXN519547,MUBR05,Mumbai,2025-04-02,AC3072800,Debit,8354.08,Failed,Transaction timeout
TXN444751,MUBR05,Mumbai,2025-04-02,AC2195908,Credit,4912.46,Failed,Account blocked
TXN592672,MUBR05,Mumbai,2025-04-02,AC1197529,Debit,6985.38,Success,Amount credited
TXN931003,MUBR05,Mumbai,2025-04-02,AC5447543,Debit,8687.39,Success,Payment received
TXN293041,MUBR05,Mumbai,2025-04-02,AC9456121,Debit,3213.52,Success,Amount credited
TXN602109,MUBR05,Mumbai,2025-04-02,AC4076906,Credit,293.61,Success,Withdrawal successful
TXN837854,MUBR05,Mumbai,2025-04-02,AC7828707,Debit,646.35,Success,Withdrawal successful
TXN772335,MUBR05,Mumbai,2025-04-02,AC7402322,Credit,345.32,Failed,Transaction timeout
TXN186300,MUBR05,Mumbai,2025-04-02,AC1423984,Credit,9415.76,Success,Withdrawal successful
TXN502751,MUBR05,Mumbai,2025-04-02,AC2536468,Debit,529.42,Failed,Account blocked
TXN991016,MUBR05,Mumbai,2025-04-02,AC1704219,Credit,6799.21,Success,Withdrawal successful
TXN756332,MUBR05,Mumbai,2025-04-03,AC8552195,Credit,9792.18,Success,Amount credited
TXN628047,MUBR05,Mumbai,2025-04-03,AC8885632,Credit,4459.76,Failed,Insufficient fund
TXN965281,MUBR05,Mumbai,2025-04-03,AC8328693,Credit,618.33,Success,Withdrawal successful
TXN359097,MUBR05,Mumbai,2025-04-03,AC8520932,Debit,4622.12,Failed,Insufficient fund
TXN784104,MUBR05,Mumbai,2025-04-03,AC8209876,Credit,4321.78,Failed,Insufficient fund
TXN477032,MUBR05,Mumbai,2025-04-03,AC3486187,Credit,8669.63,Failed,Transaction timeout
TXN706914,MUBR05,Mumbai,2025-04-03,AC7016977,Credit,9934.31,Success,Withdrawal successful
TXN770203,MUBR05,Mumbai,2025-04-03,AC7162354,Debit,7228.58,Success,Payment received
TXN376397,MUBR05,Mumbai,2025-04-03,AC8708945,Credit,5091.49,Success,Amount credited
TXN291610,MUBR05,Mumbai,2025-04-03,AC8320939,Credit,2608.3,Failed,Transaction timeout
TXN504721,MUBR05,Mumbai,2025-04-03,AC2171128,Debit,2840.8,Success,Withdrawal successful
TXN406078,MUBR05,Mumbai,2025-04-03,AC2942720,Debit,1651.26,Success,Withdrawal successful
TXN522186,MUBR05,Mumbai,2025-04-03,AC2978765,Credit,4745.06,Failed,Transaction timeout
TXN870700,MUBR05,Mumbai,2025-04-03,AC8336428,Credit,7063.23,Failed,Transaction timeout
TXN624582,MUBR05,Mumbai,2025-04-03,AC8332353,Debit,9766.4,Failed,Account blocked
TXN697900,MUBR05,Mumbai,2025-04-03,AC2779700,Debit,3474.94,Failed,Transaction timeout
TXN878175,MUBR05,Mumbai,2025-04-03,AC1371249,Debit,5633.28,Success,Amount credited
TXN947444,MUBR05,Mumbai,2025-04-03,AC3163793,Credit,2932.14,Failed,Transaction timeout
TXN733701,MUBR05,Mumbai,2025-04-03,AC6901597,Credit,1318.29,Failed,Insufficient fund
TXN703926,MUBR05,Mumbai,2025-04-03,AC2363675,Debit,3603.69,Failed,Transaction timeout
TXN454401,MUBR05,Mumbai,2025-04-03,AC9292978,Credit,7892.59,Success,Withdrawal successful
TXN839067,MUBR05,Mumbai,2025-04-03,AC4567281,Debit,498.64,Failed,Transaction timeout
TXN686877,MUBR05,Mumbai,2025-04-03,AC1770526,Debit,2964.89,Failed,Insufficient fund
TXN214411,MUBR05,Mumbai,2025-04-03,AC4589340,Credit,4514.17,Failed,Insufficient fund
TXN257528,MUBR05,Mumbai,2025-04-03,AC6904828,Credit,8368.61,Success,Withdrawal successful
TXN336469,MUBR05,Mumbai,2025-04-03,AC8859279,Credit,1351.56,Success,Payment received
TXN783585,MUBR05,Mumbai,2025-04-03,AC8499085,Debit,5976.4,Success,Withdrawal successful
TXN713684,MUBR05,Mumbai,2025-04-03,AC8940816,Credit,2544.63,Success,Amount credited
TXN104766,MUBR05,Mumbai,2025-04-03,AC2209230,Credit,9790.56,Success,Payment received
TXN869423,MUBR05,Mumbai,2025-04-03,AC3649186,Debit,2778.98,Success,Payment received
TXN553709,MUBR05,Mumbai,2025-04-03,AC1311200,Credit,6124.5,Success,Amount credited
TXN177436,MUBR05,Mumbai,2025-04-03,AC1448781,Debit,1256.39,Failed,Transaction timeout
TXN217129,MUBR05,Mumbai,2025-04-03,AC1455773,Credit,8015.59,Success,Amount credited
TXN843205,MUBR05,Mumbai,2025-04-03,AC6738837,Credit,7072.83,Failed,Insufficient fund
TXN864044,MUBR05,Mumbai,2025-04-03,AC8439785,Credit,630.44,Failed,Transaction timeout
TXN302720,MUBR05,Mumbai,2025-04-03,AC9231917,Credit,6081.85,Success,Amount credited
TXN543779,MUBR05,Mumbai,2025-04-03,AC5446061,Credit,9154.36,Success,Payment received
TXN354210,MUBR05,Mumbai,2025-04-03,AC4020970,Credit,5766.24,Success,Amount credited
TXN798921,MUBR05,Mumbai,2025-04-03,AC5222847,Credit,7143.74,Failed,Insufficient fund
TXN572990,MUBR05,Mumbai,2025-04-03,AC1926554,Debit,6212.29,Failed,Insufficient fund
TXN919725,MUBR05,Mumbai,2025-04-03,AC3452491,Debit,6164.2,Success,Withdrawal successful
TXN263535,MUBR05,Mumbai,2025-04-03,AC9925455,Credit,4562.36,Failed,Insufficient fund
TXN383668,MUBR05,Mumbai,2025-04-03,AC7170205,Credit,591.52,Success,Amount credited
TXN756300,MUBR05,Mumbai,2025-04-03,AC9274442,Credit,2944.93,Failed,Insufficient fund
TXN836451,MUBR05,Mumbai,2025-04-03,AC9751315,Credit,634.63,Failed,Insufficient fund
TXN176782,MUBR05,Mumbai,2025-04-03,AC6337922,Credit,9192.53,Failed,Insufficient fund
TXN907400,MUBR05,Mumbai,2025-04-03,AC1718792,Debit,9025.63,Success,Amount credited
TXN449215,MUBR05,Mumbai,2025-04-03,AC6938445,Credit,5724.47,Success,Payment received
TXN876815,MUBR05,Mumbai,2025-04-03,AC9505338,Debit,7242.71,Success,Withdrawal successful
TXN289220,MUBR05,Mumbai,2025-04-03,AC9590724,Credit,5126.79,Success,Amount credited
TXN232481,MUBR05,Mumbai,2025-04-04,AC1241009,Debit,8863.96,Failed,Account blocked
TXN251535,MUBR05,Mumbai,2025-04-04,AC6969709,Debit,1162.39,Success,Payment received
TXN323020,MUBR05,Mumbai,2025-04-04,AC8108086,Credit,1116.67,Failed,Transaction timeout
TXN612309,MUBR05,Mumbai,2025-04-04,AC2661411,Credit,6222.12,Failed,Account blocked
TXN243807,MUBR05,Mumbai,2025-04-04,AC3097049,Credit,5996.73,Success,Withdrawal successful
TXN694455,MUBR05,Mumbai,2025-04-04,AC3290064,Credit,1814.7,Failed,Transaction timeout
TXN354154,MUBR05,Mumbai,2025-04-04,AC1487347,Debit,5999.42,Failed,Transaction timeout
TXN884777,MUBR05,Mumbai,2025-04-04,AC5746736,Debit,8594.12,Failed,Transaction timeout
TXN420469,MUBR05,Mumbai,2025-04-04,AC2503170,Credit,314.16,Failed,Transaction timeout
TXN893457,MUBR05,Mumbai,2025-04-04,AC8129389,Credit,7148.73,Success,Payment received
TXN326016,MUBR05,Mumbai,2025-04-04,AC7514069,Credit,7797.81,Failed,Insufficient fund
TXN811844,MUBR05,Mumbai,2025-04-04,AC2381612,Credit,5932.48,Success,Payment received
TXN301541,MUBR05,Mumbai,2025-04-04,AC2776644,Debit,4538.21,Failed,Transaction timeout
TXN850371,MUBR05,Mumbai,2025-04-04,AC9982166,Credit,3914.61,Failed,Insufficient fund
TXN805824,MUBR05,Mumbai,2025-04-04,AC3763094,Credit,2495.14,Failed,Insufficient fund
TXN362018,MUBR05,Mumbai,2025-04-04,AC2724727,Debit,7064.97,Success,Payment received
TXN220078,MUBR05,Mumbai,2025-04-04,AC9940085,Debit,5407.87,Success,Payment received
TXN762261,MUBR05,Mumbai,2025-04-04,AC6420437,Credit,1730.09,Success,Payment received
TXN648152,MUBR05,Mumbai,2025-04-04,AC9721191,Credit,4209.53,Success,Amount credited
TXN579689,MUBR05,Mumbai,2025-04-04,AC1380192,Debit,3230.3,Failed,Insufficient fund
TXN962282,MUBR05,Mumbai,2025-04-04,AC6927363,Debit,2450.08,Failed,Transaction timeout
TXN947020,MUBR05,Mumbai,2025-04-04,AC6661722,Debit,4719.68,Success,Amount credited
TXN756545,MUBR05,Mumbai,2025-04-04,AC3456443,Credit,9716.2,Success,Payment received
TXN421294,MUBR05,Mumbai,2025-04-04,AC7616523,Debit,6730.53,Failed,Transaction timeout
TXN906043,MUBR05,Mumbai,2025-04-04,AC3604565,Debit,7738.4,Success,Withdrawal successful
TXN465279,MUBR05,Mumbai,2025-04-04,AC1900091,Credit,592.17,Failed,Account blocked
TXN907547,MUBR05,Mumbai,2025-04-04,AC1763698,Credit,5923.89,Success,Amount credited
TXN216264,MUBR05,Mumbai,2025-04-04,AC9443573,Debit,5069.84,Success,Payment received
TXN189385,MUBR05,Mumbai,2025-04-04,AC8393488,Credit,2717.15,Success,Payment received
TXN154408,MUBR05,Mumbai,2025-04-04,AC1144513,Debit,3987.45,Failed,Insufficient fund
TXN899858,MUBR05,Mumbai,2025-04-04,AC5271567,Debit,4137.66,Success,Withdrawal successful
TXN868335,MUBR05,Mumbai,2025-04-04,AC3047541,Credit,8600.49,Failed,Insufficient fund
TXN274027,MUBR05,Mumbai,2025-04-04,AC3001847,Debit,1880.61,Failed,Insufficient fund
TXN179685,MUBR05,Mumbai,2025-04-04,AC5069164,Debit,7012.6,Failed,Transaction timeout
TXN224396,MUBR05,Mumbai,2025-04-04,AC4045098,Credit,2266.03,Success,Amount credited
TXN541713,MUBR05,Mumbai,2025-04-04,AC9371273,Credit,5442.3,Success,Amount credited
TXN591041,MUBR05,Mumbai,2025-04-04,AC5097592,Debit,4220.84,Success,Payment received
TXN209986,MUBR05,Mumbai,2025-04-04,AC6328332,Credit,7657.63,Failed,Insufficient fund
TXN832661,MUBR05,Mumbai,2025-04-04,AC3212299,Debit,448.38,Success,Withdrawal successful
TXN893157,MUBR05,Mumbai,2025-04-04,AC6949814,Credit,8105.93,Success,Amount credited
TXN507943,MUBR05,Mumbai,2025-04-04,AC9048822,Debit,1023.26,Success,Withdrawal successful
TXN826626,MUBR05,Mumbai,2025-04-04,AC5829660,Credit,5860.29,Failed,Transaction timeout
TXN155404,MUBR05,Mumbai,2025-04-04,AC1527242,Credit,3764.8,Success,Withdrawal successful
TXN803809,MUBR05,Mumbai,2025-04-04,AC8832338,Credit,9746.31,Failed,Insufficient fund
TXN631931,MUBR05,Mumbai,2025-04-04,AC6975154,Debit,7111.88,Failed,Insufficient fund
TXN190377,MUBR05,Mumbai,2025-04-04,AC6500389,Credit,7754.09,Success,Payment received
TXN651874,MUBR05,Mumbai,2025-04-04,AC3453474,Credit,8015.09,Failed,Account blocked
TXN757817,MUBR05,Mumbai,2025-04-04,AC8950610,Debit,6158.76,Failed,Transaction timeout
TXN183479,MUBR05,Mumbai,2025-04-04,AC7655122,Credit,8049.91,Success,Withdrawal successful
TXN766926,MUBR05,Mumbai,2025-04-04,AC9374508,Credit,9867.1,Failed,Transaction timeout
TXN122522,MUBR05,Mumbai,2025-04-05,AC4815786,Credit,4785.17,Success,Payment received
TXN940813,MUBR05,Mumbai,2025-04-05,AC2931593,Credit,5324.76,Success,Amount credited
TXN357491,MUBR05,Mumbai,2025-04-05,AC9436434,Debit,1470.24,Success,Payment received
TXN203530,MUBR05,Mumbai,2025-04-05,AC4250692,Debit,9113.72,Success,Amount credited
TXN957076,MUBR05,Mumbai,2025-04-05,AC1639746,Credit,6670.19,Failed,Insufficient fund
TXN258403,MUBR05,Mumbai,2025-04-05,AC7473717,Debit,4616.65,Failed,Transaction timeout
TXN619397,MUBR05,Mumbai,2025-04-05,AC2438561,Credit,8251.29,Failed,Account blocked
TXN115203,MUBR05,Mumbai,2025-04-05,AC4672145,Credit,6975.28,Failed,Insufficient fund
TXN851424,MUBR05,Mumbai,2025-04-05,AC9419991,Debit,9712.87,Failed,Insufficient fund
TXN943287,MUBR05,Mumbai,2025-04-05,AC9006844,Debit,7431.72,Failed,Account blocked
TXN628825,MUBR05,Mumbai,2025-04-05,AC7830941,Debit,5725.05,Success,Amount credited
TXN286967,MUBR05,Mumbai,2025-04-05,AC9700311,Debit,4244.71,Failed,Transaction timeout
TXN829399,MUBR05,Mumbai,2025-04-05,AC1104053,Credit,6190.19,Failed,Transaction timeout
TXN685596,MUBR05,Mumbai,2025-04-05,AC7913279,Debit,229.81,Failed,Insufficient fund
TXN736370,MUBR05,Mumbai,2025-04-05,AC8189237,Credit,5444.69,Failed,Account blocked
TXN275949,MUBR05,Mumbai,2025-04-05,AC7651234,Credit,3426.87,Failed,Insufficient fund
TXN676780,MUBR05,Mumbai,2025-04-05,AC1132743,Credit,6092.4,Success,Payment received
TXN941226,MUBR05,Mumbai,2025-04-05,AC1793713,Debit,4071.16,Failed,Account blocked
TXN437306,MUBR05,Mumbai,2025-04-05,AC7382310,Debit,561.33,Failed,Insufficient fund
TXN159218,MUBR05,Mumbai,2025-04-05,AC5471332,Debit,2391.92,Success,Withdrawal successful
TXN907531,MUBR05,Mumbai,2025-04-05,AC3029453,Debit,8927.01,Success,Payment received
TXN917845,MUBR05,Mumbai,2025-04-05,AC6402727,Debit,3286.29,Failed,Account blocked
TXN775757,MUBR05,Mumbai,2025-04-05,AC3220478,Credit,7832.85,Success,Amount credited
TXN814876,MUBR05,Mumbai,2025-04-05,AC7090098,Credit,7856.7,Failed,Insufficient fund
TXN721785,MUBR05,Mumbai,2025-04-05,AC3520664,Credit,1555.91,Failed,Transaction timeout
TXN238491,MUBR05,Mumbai,2025-04-05,AC6857900,Debit,5726.42,Failed,Insufficient fund
TXN668911,MUBR05,Mumbai,2025-04-05,AC1321200,Debit,7299.6,Failed,Account blocked
TXN624538,MUBR05,Mumbai,2025-04-05,AC8032361,Credit,7758.57,Failed,Insufficient fund
TXN664913,MUBR05,Mumbai,2025-04-05,AC9736595,Debit,2111.61,Failed,Account blocked
TXN292613,MUBR05,Mumbai,2025-04-05,AC1994408,Credit,7614.31,Failed,Account blocked
TXN277635,MUBR05,Mumbai,2025-04-05,AC1402452,Credit,3210.59,Success,Amount credited
TXN414542,MUBR05,Mumbai,2025-04-05,AC3794318,Credit,5029.11,Success,Amount credited
TXN944158,MUBR05,Mumbai,2025-04-05,AC8983964,Credit,1053.05,Success,Withdrawal successful
TXN857568,MUBR05,Mumbai,2025-04-05,AC7171123,Credit,5651.16,Success,Payment received
TXN879244,MUBR05,Mumbai,2025-04-05,AC7232605,Debit,8875.66,Success,Amount credited
TXN324062,MUBR05,Mumbai,2025-04-05,AC3609722,Debit,7256.78,Success,Withdrawal successful
TXN239058,MUBR05,Mumbai,2025-04-05,AC4911433,Credit,6773.3,Failed,Insufficient fund
TXN296970,MUBR05,Mumbai,2025-04-05,AC6045836,Debit,204.88,Success,Amount credited
TXN290373,MUBR05,Mumbai,2025-04-05,AC4018230,Debit,2571.63,Success,Withdrawal successful
TXN607783,MUBR05,Mumbai,2025-04-05,AC2395579,Credit,1050.28,Success,Amount credited
TXN825450,MUBR05,Mumbai,2025-04-05,AC3370706,Credit,6314.8,Failed,Account blocked
TXN379721,MUBR05,Mumbai,2025-04-05,AC9136713,Debit,950.13,Success,Amount credited
TXN969838,MUBR05,Mumbai,2025-04-05,AC8386225,Credit,6768.54,Success,Payment received
TXN674068,MUBR05,Mumbai,2025-04-05,AC5616510,Credit,2997.0,Success,Withdrawal successful
TXN599100,MUBR05,Mumbai,2025-04-05,AC2050691,Debit,1257.8,Success,Payment received
TXN134118,MUBR05,Mumbai,2025-04-05,AC1529669,Debit,4172.04,Success,Amount credited
TXN950162,MUBR05,Mumbai,2025-04-05,AC6804085,Debit,5626.92,Failed,Account blocked
TXN892268,MUBR05,Mumbai,2025-04-05,AC4788103,Credit,6374.81,Failed,Insufficient fund
TXN325826,MUBR05,Mumbai,2025-04-05,AC7348672,Debit,3664.12,Failed,Transaction timeout
TXN133445,MUBR05,Mumbai,2025-04-05,AC4742767,Debit,4880.51,Success,Payment received
TXN765821,MUBR05,Mumbai,2025-04-06,AC5985957,Credit,4010.8,Success,Withdrawal successful
TXN190190,MUBR05,Mumbai,2025-04-06,AC2213653,Credit,5731.53,Success,Withdrawal successful
TXN560249,MUBR05,Mumbai,2025-04-06,AC9321937,Debit,1645.25,Failed,Transaction timeout
TXN562882,MUBR05,Mumbai,2025-04-06,AC1928857,Debit,9975.01,Success,Amount credited
TXN533356,MUBR05,Mumbai,2025-04-06,AC8013032,Debit,5097.72,Failed,Insufficient fund
TXN497823,MUBR05,Mumbai,2025-04-06,AC1012454,Credit,6295.55,Failed,Transaction timeout
TXN510555,MUBR05,Mumbai,2025-04-06,AC4464975,Debit,2175.38,Success,Withdrawal successful
TXN167906,MUBR05,Mumbai,2025-04-06,AC3220031,Debit,3283.81,Success,Withdrawal successful
TXN808788,MUBR05,Mumbai,2025-04-06,AC6651237,Debit,4475.27,Success,Withdrawal successful
TXN161501,MUBR05,Mumbai,2025-04-06,AC1075365,Credit,3484.42,Failed,Insufficient fund
TXN980724,MUBR05,Mumbai,2025-04-06,AC7842666,Debit,5359.16,Failed,Insufficient fund
TXN990699,MUBR05,Mumbai,2025-04-06,AC3304651,Credit,9871.62,Success,Payment received
TXN831225,MUBR05,Mumbai,2025-04-06,AC7003241,Debit,5810.11,Success,Withdrawal successful
TXN403014,MUBR05,Mumbai,2025-04-06,AC1724250,Debit,6090.33,Failed,Transaction timeout
TXN884059,MUBR05,Mumbai,2025-04-06,AC9605076,Credit,2757.89,Failed,Account blocked
TXN766961,MUBR05,Mumbai,2025-04-06,AC3544146,Debit,3252.51,Failed,Insufficient fund
TXN661286,MUBR05,Mumbai,2025-04-06,AC2152581,Debit,485.12,Failed,Account blocked
TXN814744,MUBR05,Mumbai,2025-04-06,AC9498200,Credit,7159.5,Failed,Account blocked
TXN292436,MUBR05,Mumbai,2025-04-06,AC1994262,Debit,3942.25,Failed,Account blocked
TXN571988,MUBR05,Mumbai,2025-04-06,AC2486498,Credit,1835.09,Failed,Insufficient fund
TXN508820,MUBR05,Mumbai,2025-04-06,AC7162606,Debit,4224.85,Success,Amount credited
TXN250201,MUBR05,Mumbai,2025-04-06,AC7569213,Debit,8231.59,Failed,Transaction timeout
TXN933152,MUBR05,Mumbai,2025-04-06,AC6888006,Debit,167.6,Success,Payment received
TXN244714,MUBR05,Mumbai,2025-04-06,AC9693436,Debit,7387.55,Failed,Insufficient fund
TXN333745,MUBR05,Mumbai,2025-04-06,AC4862296,Debit,8142.15,Success,Withdrawal successful
TXN560592,MUBR05,Mumbai,2025-04-06,AC5218259,Debit,3460.74,Success,Payment received
